ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.522095,6.488676,4.61136,4.588642,15.98864,0.2790708,8.038993,3.902819,,ACCELERATE
-1,6.522341,6.48843,4.611456,4.588545,15.98854,0.2792211,9.093341,4.001939,,ACCELERATE
-1,6.522601,6.488169,4.611572,4.588429,15.98843,0.2791284,10.20627,4.100138,,ACCELERATE
-1,6.522913,6.48786,4.611713,4.588288,15.98828,0.2791742,11.44756,4.203886,,ACCELERATE
-1,6.523244,6.487528,4.611874,4.588128,15.98812,0.2791529,12.67656,4.302077,,ACCELERATE
-1,6.523609,6.487165,4.612056,4.587945,15.98794,0.2791652,13.95917,4.400821,,ACCELERATE
-1,6.524027,6.486744,4.612273,4.587728,15.98772,0.2791583,15.35195,4.504641,,ACCELERATE
-1,6.524456,6.486315,4.612504,4.587497,15.98749,0.2791613,16.68531,4.60141,,ACCELERATE
-1,6.524935,6.485838,4.612763,4.587238,15.98723,0.2791576,18.08066,4.700453,,ACCELERATE
-1,6.525466,6.485312,4.61306,4.586942,15.98693,0.2791588,19.5411,4.802133,,ACCELERATE
-1,6.526032,6.484744,4.61338,4.586621,15.98661,0.2791585,21.002,4.902193,,ACCELERATE
-1,6.526644,6.484139,4.613731,4.58627,15.98626,0.2791582,22.51627,5.004478,,ACCELERATE
-1,6.527274,6.483509,4.614102,4.585899,15.98589,0.2791591,23.99311,5.103636,,ACCELERATE
-1,6.527923,6.482863,4.614485,4.585516,15.9855,0.2791602,25.43139,5.200196,,ACCELERATE
-1,6.52864,6.48214,4.614917,4.585084,15.98507,0.2791595,26.97216,5.303636,,ACCELERATE
-1,6.52935,6.481429,4.615347,4.584655,15.98464,0.2791595,28.41226,5.400316,,ACCELERATE
-1,6.530153,6.480627,4.615836,4.584167,15.98415,0.2791601,29.95551,5.503922,,ACCELERATE
-1,6.530975,6.479814,4.616336,4.583666,15.98365,0.2791599,31.45139,5.604347,,ACCELERATE
19.33999,6.518809,6.491303,4.616834,4.583168,15.98315,0.279161,32.87868,5.700168,,ACCELERATE
17.79277,6.438055,6.622025,4.617398,4.582604,15.98259,0.2791588,34.42179,5.803765,,ACCELERATE
16.31919,6.2738,6.97119,4.617959,4.582043,15.98202,0.2791604,35.89751,5.902837,,ACCELERATE
14.84698,6.030194,7.67773,4.61183,4.588116,15.98144,0.2791592,37.37258,6.001866,,ACCELERATE
13.51148,5.745743,9.009398,4.563335,4.649146,15.97585,0.2791602,38.83707,6.10019,,LEFT_ACCELERATE
13.11893,5.647595,9.699057,4.493894,4.724305,15.89183,0.2791645,40.34489,6.201687,,LEFT_ACCELERATE
13.46315,5.750424,8.981795,4.489789,4.712965,15.63815,0.2791752,41.83205,6.303178,,LEFT_ACCELERATE
12.94014,5.695579,10.12963,4.517785,4.691025,15.27008,0.2791682,43.29287,6.404368,,LEFT_ACCELERATE
12.29312,5.541304,-1,4.495097,4.734384,14.86219,0.2791669,44.71016,6.50343,,LEFT_ACCELERATE
12.59022,5.62159,-1,4.478556,4.729782,14.33822,0.2791795,46.049,6.600144,,LEFT_ACCELERATE
13.28047,5.851541,9.185741,4.556175,4.642067,13.5903,0.2791837,47.39149,6.703576,,LEFT_ACCELERATE
13.4457,5.971665,8.823765,4.666095,4.533059,12.74303,0.279181,48.61613,6.803688,,LEFT_ACCELERATE
14.46571,6.322765,7.447656,4.814034,4.388439,11.7757,0.2791967,49.71275,6.902126,,LEFT_ACCELERATE
16.52975,7.023509,5.989756,5.107573,4.146258,10.61307,0.2792073,50.65795,7.003117,,LEFT_ACCELERATE
18.36454,7.713785,5.088002,5.497717,3.799748,9.329273,0.2791924,51.41225,7.103368,,LEFT_ACCELERATE
19.3773,8.090598,4.609283,5.863867,3.417832,7.998081,0.2791803,52.04903,7.202522,,LEFT_ACCELERATE
18.54094,7.98749,4.627394,6.08414,3.125981,6.646873,0.2791673,52.67999,7.302677,,RIGHT_ACCELERATE
15.8471,7.436144,5.650074,6.128938,3.086002,5.36967,0.2791712,53.37012,7.400267,,RIGHT_ACCELERATE
13.3363,6.746599,9.152738,5.995925,3.37249,4.100981,0.2791663,54.19482,7.501932,,RIGHT_ACCELERATE
12.16085,6.208452,12.38957,5.715644,3.791531,2.853985,0.2791598,55.01632,7.602208,,LEFT_ACCELERATE
12.27362,5.854067,11.7799,5.356513,4.149241,1.562541,0.2791694,55.73871,7.701705,,LEFT_ACCELERATE
14.60153,5.731204,9.677033,5.037694,4.346016,0.1628698,0.2791938,56.2914,7.803039,,LEFT_ACCELERATE
-1,5.897822,7.938596,4.879278,4.386204,-1.267274,0.2791986,56.59702,7.901563,,LEFT_ACCELERATE
-1,6.185002,7.033262,4.850393,4.372549,-2.779822,0.2791856,56.71811,8.003646,,LEFT_ACCELERATE
-1,6.359838,6.724129,4.853842,4.365946,-4.222016,0.2791704,56.75225,8.100533,,LEFT_ACCELERATE
-1,6.309559,6.779631,4.816226,4.412804,-5.726924,0.2791651,56.80147,8.201642,,ACCELERATE
-1,6.097634,7.071293,4.735011,4.509229,-7.23556,0.279163,56.89372,8.303153,,RIGHT_ACCELERATE
-1,5.872938,7.373385,4.598206,4.654572,-8.70992,0.2791613,57.0337,8.40259,,ACCELERATE
-1,5.682876,7.609912,4.450235,4.802756,-10.19539,0.2791606,57.18171,8.502811,,LEFT_ACCELERATE
-1,5.695293,7.476244,4.315361,4.908199,-11.69526,0.279161,57.29695,8.603848,,LEFT_ACCELERATE
-1,6.111765,6.897006,4.31029,4.88976,-13.13227,0.2791668,57.28586,8.700461,,LEFT_ACCELERATE
-1,6.443767,6.569925,4.405968,4.79905,-14.64816,0.279165,57.19294,8.802446,,ACCELERATE
-1,6.5667,6.454937,4.489363,4.715706,-16.10515,0.2791612,57.11041,8.900424,,ACCELERATE
-1,6.673093,6.355224,4.563094,4.641909,-17.62869,0.2791608,57.03684,9.002829,,RIGHT_ACCELERATE
-1,6.678069,6.343901,4.612962,4.589503,-19.1162,0.27916,56.98701,9.102755,,ACCELERATE
19.24301,6.689412,6.314758,4.653523,4.548897,-20.6035,0.2791598,56.94631,9.202641,,ACCELERATE
17.78209,6.603436,6.436336,4.691467,4.510946,-22.07007,0.27916,56.90836,9.301135,,ACCELERATE
16.77823,6.555952,6.555043,4.748995,4.460075,-23.57159,0.2791596,56.85144,9.402036,,LEFT_ACCELERATE
16.92613,6.819163,6.216334,4.898876,4.330571,-25.08355,0.279167,56.67884,9.504345,,LEFT_ACCELERATE
16.30246,6.864921,6.193506,5.050984,4.157548,-26.50785,0.2791651,56.42164,9.601543,,LEFT_ACCELERATE
14.86005,6.618117,6.829933,5.120934,4.076714,-27.99601,0.2791613,56.15307,9.703071,,LEFT_ACCELERATE
13.88078,6.411739,7.704335,5.118989,4.095181,-29.47248,0.2791616,55.86866,9.804048,,LEFT_ACCELERATE
13.43356,6.317778,8.392316,5.097247,4.112657,-30.90146,0.2791623,55.49352,9.903305,,LEFT_ACCELERATE
12.18769,5.968136,-1,5.031878,4.237061,-32.3109,0.2791625,55.09056,10.00173,,LEFT_ACCELERATE
11.38355,5.659479,-1,4.877858,4.443619,-33.75581,0.2791636,54.63375,10.10353,,LEFT_ACCELERATE
11.43406,5.561341,-1,4.722933,4.568766,-35.09864,0.2791822,54.05484,10.20191,,LEFT_ACCELERATE
12.38956,5.726089,-1,4.65518,4.567367,-36.35679,0.2792056,53.2655,10.30199,,LEFT_ACCELERATE
14.21963,6.207912,7.792493,4.762561,4.436372,-37.44781,0.2792171,52.24888,10.40261,,LEFT_ACCELERATE
16.31306,6.874554,6.210447,5.035666,4.205179,-38.31163,0.2792108,51.08306,10.50054,,LEFT_ACCELERATE
18.00431,7.481438,5.362982,5.39213,3.88002,-39.0368,0.2791916,49.74664,10.60295,,LEFT_ACCELERATE
18.7572,7.759496,4.979423,5.720276,3.526559,-39.65176,0.2791743,48.39502,10.70271,,LEFT_ACCELERATE
17.73954,7.597248,5.185169,5.889527,3.310556,-40.25811,0.2791661,47.07065,10.80052,,ACCELERATE
16.47972,7.277665,5.883668,5.926316,3.280926,-40.92999,0.2791612,45.67896,10.90429,,LEFT_ACCELERATE
17.00967,7.144603,6.200554,5.893919,3.337962,-41.51565,0.2791625,44.3543,11.0016,,LEFT_ACCELERATE
19.45282,7.158844,6.079408,5.859843,3.3624,-41.98616,0.2791681,42.94778,11.10131,,LEFT_ACCELERATE
-1,6.944256,6.580052,5.821073,3.438323,-42.39251,0.2791672,41.51226,11.20149,,LEFT_ACCELERATE
-1,6.765085,6.682203,5.699603,3.575484,-42.75526,0.2791649,40.04285,11.30316,,LEFT_ACCELERATE
-1,6.699793,6.559648,5.593335,3.68938,-43.00586,0.2791678,38.59654,11.40176,,LEFT_ACCELERATE
-1,6.447061,6.917063,5.45076,3.910261,-43.2443,0.2791616,37.13111,11.50145,,ACCELERATE
-1,6.128143,7.397326,5.203461,4.180275,-43.50821,0.2791611,35.63261,11.6036,,LEFT_ACCELERATE
-1,5.967565,7.487065,4.935639,4.395919,-43.74149,0.2791612,34.20203,11.70094,,LEFT_ACCELERATE
-1,6.050981,7.158891,4.747124,4.5079,-43.88433,0.2791628,32.69328,11.80276,,LEFT_ACCELERATE
-1,5.966404,7.233975,4.637386,4.607784,-43.9897,0.2791617,31.24345,11.90036,,LEFT_ACCELERATE
-1,6.091025,6.990161,4.547298,4.667029,-44.06015,0.2791614,29.75559,12.0004,,LEFT_ACCELERATE
-1,6.22576,6.808537,4.535223,4.668973,-44.06688,0.2791626,28.24631,12.10174,,ACCELERATE
-1,6.206573,6.828884,4.521097,4.683089,-44.08188,0.2791613,26.72375,12.20397,,ACCELERATE
-1,6.172229,6.865551,4.496825,4.707408,-44.10645,0.279161,25.27398,12.30132,,ACCELERATE
-1,6.126844,6.913925,4.464275,4.739992,-44.13921,0.2791609,23.756,12.40325,,ACCELERATE
-1,6.076636,6.967374,4.427987,4.7763,-44.17553,0.2791608,22.28081,12.50232,,ACCELERATE
-1,6.023081,7.024363,4.389129,4.815169,-44.21451,0.2791594,20.81599,12.6007,,ACCELERATE
-1,6.070086,6.955426,4.356561,4.844478,-44.24338,0.2791602,19.29877,12.70259,,LEFT_ACCELERATE
-1,6.474363,6.542562,4.411139,4.794977,-44.18752,0.2791624,17.82099,12.80194,,LEFT_ACCELERATE
-1,6.677404,6.360916,4.508483,4.700893,-44.09266,0.2791609,16.32533,12.90256,,ACCELERATE
-1,6.803634,6.245524,4.593978,4.615378,-44.00753,0.2791606,14.84479,13.00212,,ACCELERATE
-1,6.92107,6.138084,4.673784,4.535529,-43.92826,0.2791609,13.35361,13.10237,,RIGHT_ACCELERATE
-1,6.827833,6.20048,4.718703,4.483664,-43.88185,0.2791618,11.88661,13.20093,,RIGHT_ACCELERATE
-1,6.856483,6.171605,4.746094,4.455952,-43.85403,0.2791598,10.40704,13.30027,,ACCELERATE
-1,6.899619,6.130252,4.775942,4.426102,-43.82403,0.2791611,8.872009,13.40335,,ACCELERATE
-1,6.942962,6.088736,4.805791,4.39626,-43.79428,0.2791594,7.388813,13.50294,,ACCELERATE
-1,6.986378,6.047141,4.835718,4.366337,-43.76419,0.2791607,5.913987,13.60197,,ACCELERATE
-1,7.030318,6.005046,4.86602,4.33604,-43.73389,0.2791606,4.446647,13.7005,,ACCELERATE
-1,7.071137,5.96521,4.89691,4.305048,-43.70315,0.2791596,2.954159,13.80072,,RIGHT_ACCELERATE
-1,7.020183,6.002251,4.910769,4.289762,-43.68921,0.2791598,1.469334,13.90041,,ACCELERATE
-1,7.037409,5.985316,4.923119,4.277406,-43.6767,0.2791606,-0.05677881,14.00287,,ACCELERATE
-1,7.056482,5.966692,4.936293,4.264235,-43.66346,0.2791594,-1.525052,14.10145,,ACCELERATE
-1,7.077323,5.946335,4.950711,4.249819,-43.64901,0.2791592,-3.032891,14.20268,,ACCELERATE
-1,7.082644,5.938636,4.964331,4.236023,-43.6356,0.2791603,-4.49028,14.30053,,RIGHT_ACCELERATE
-1,6.884066,6.116264,4.944052,4.257078,-43.65834,0.2791617,-5.972044,14.40004,,ACCELERATE
-1,6.83016,6.171592,4.908439,4.292787,-43.69353,0.2791588,-7.506828,14.50311,,ACCELERATE
-1,6.787421,6.21577,4.877463,4.323755,-43.72432,0.2791605,-8.994723,14.60301,,ACCELERATE
-1,6.748595,6.255899,4.849283,4.351926,-43.75243,0.2791589,-10.45751,14.70124,,ACCELERATE
-1,6.709928,6.295845,4.821287,4.379915,-43.78031,0.2791602,-11.98955,14.80411,,ACCELERATE
-1,6.6742,6.332753,4.795452,4.405745,-43.80609,0.2791612,-13.46195,14.90297,,ACCELERATE
-1,6.639942,6.368135,4.770705,4.430489,-43.83083,0.2791596,-14.9127,15.00038,,ACCELERATE
-1,6.604816,6.404404,4.74535,4.455838,-43.85617,0.2791609,-16.42674,15.10204,,ACCELERATE
-1,6.571315,6.439004,4.721179,4.480006,-43.88036,0.2791598,-17.89138,15.20038,,ACCELERATE
18.47853,6.511969,6.51222,4.696059,4.505124,-43.90546,0.2791589,-19.4263,15.30344,,ACCELERATE
17.00497,6.380589,6.753525,4.672121,4.529059,-43.92928,0.2791606,-20.89191,15.40185,,ACCELERATE
15.5106,6.164886,7.293739,4.647958,4.553219,-43.95363,0.2791597,-22.39787,15.50297,,ACCELERATE
14.3147,5.943117,8.070148,4.616811,4.583563,-43.96619,0.2791605,-23.88339,15.60272,,LEFT_ACCELERATE
14.05189,5.917039,8.236062,4.608809,4.599091,-43.884,0.2791648,-25.38397,15.70372,,LEFT_ACCELERATE
13.0538,5.717016,9.821707,4.586062,4.63333,-43.72889,0.2791628,-26.86577,15.80376,,ACCELERATE
11.85544,5.399603,-1,4.489712,4.777964,-43.57263,0.2791609,-28.30855,15.90119,,LEFT_ACCELERATE
11.50874,5.246828,-1,4.361562,4.908726,-43.3241,0.2791667,-29.78386,16.00177,,LEFT_ACCELERATE
12.09893,5.333413,-1,4.286757,4.933739,-42.88285,0.2791905,-31.23627,16.10396,,LEFT_ACCELERATE
13.65494,5.763003,8.698878,4.370705,4.826781,-42.22919,0.2792138,-32.5335,16.2019,,LEFT_ACCELERATE
15.88554,6.535664,6.637689,4.661555,4.603045,-41.31841,0.2792169,-33.7105,16.30235,,LEFT_ACCELERATE
18.0098,7.440838,5.454358,5.110264,4.266199,-40.2326,0.2792051,-34.69211,16.40116,,LEFT_ACCELERATE
19.32413,8.191432,4.668293,5.611208,3.8097,-39.02723,0.2791886,-35.53228,16.50007,,LEFT_ACCELERATE
19.30253,8.478478,4.21838,6.02239,3.312936,-37.72987,0.2791727,-36.33432,16.60252,,LEFT_ACCELERATE
18.0099,8.301066,4.21374,6.260854,2.969311,-36.48129,0.2791644,-37.1275,16.70186,,ACCELERATE
16.59153,7.975767,4.588493,6.365355,2.834664,-35.2452,0.2791626,-37.95021,16.80155,,ACCELERATE
15.10714,7.539256,5.565557,6.339728,2.895538,-33.98803,0.2791606,-38.8112,16.90385,,ACCELERATE
13.81695,7.06562,7.541626,6.204938,3.122673,-32.75972,0.2791598,-39.65923,17.00407,,LEFT_ACCELERATE
13.69876,6.765191,8.689082,5.99335,3.367109,-31.54123,0.2791637,-40.41454,17.10041,,LEFT_ACCELERATE
15.44053,6.703855,7.756507,5.782651,3.53106,-30.18947,0.2791882,-41.04705,17.20086,,LEFT_ACCELERATE
-1,6.952672,6.393749,5.683673,3.54816,-28.71327,0.2792,-41.46098,17.30417,,LEFT_ACCELERATE
-1,7.245321,5.695867,5.718575,3.482377,-27.27736,0.2791889,-41.65321,17.40166,,LEFT_ACCELERATE
-1,7.432252,5.430602,5.789805,3.423869,-25.7918,0.2791734,-41.74727,17.50165,,LEFT_ACCELERATE
-1,7.345706,5.543139,5.775105,3.463986,-24.26871,0.2791649,-41.84552,17.60414,,ACCELERATE
-1,7.18625,5.744577,5.674439,3.588003,-22.79019,0.2791619,-41.96922,17.70376,,ACCELERATE
-1,7.009518,5.968198,5.536488,3.726305,-21.34001,0.2791606,-42.10768,17.80156,,ACCELERATE
-1,6.808413,6.222833,5.378669,3.884356,-19.82009,0.2791602,-42.26441,17.90414,,ACCELERATE
-1,6.606621,6.478421,5.219836,4.043327,-18.36132,0.2791601,-42.42202,18.00265,,ACCELERATE
-1,6.401305,6.738506,5.057958,4.205289,-16.91876,0.2791594,-42.58241,18.10009,,ACCELERATE
-1,6.186226,7.010934,4.888212,4.375085,-15.40881,0.27916,-42.75343,18.20211,,LEFT_ACCELERATE
-1,6.12337,7.024416,4.726402,4.512134,-13.94012,0.2791597,-42.89717,18.30121,,LEFT_ACCELERATE
-1,6.118936,6.984502,4.630166,4.592445,-12.46064,0.2791602,-42.984,18.40072,,ACCELERATE
19.86651,6.000257,7.120787,4.5398,4.682719,-10.93911,0.2791618,-43.07491,18.50305,,ACCELERATE
18.43251,5.879133,7.260318,4.448453,4.774111,-9.488182,0.2791587,-43.16666,18.60066,,ACCELERATE
17.14934,5.793471,7.427985,4.351913,4.865949,-7.99115,0.27916,-43.25915,18.70136,,LEFT_ACCELERATE
17.22235,6.028837,7.122165,4.322286,4.877738,-6.470596,0.2791651,-43.27363,18.80357,,LEFT_ACCELERATE
18.18539,6.580909,6.4415,4.485679,4.755118,-5.011525,0.2791744,-43.12469,18.90222,,LEFT_ACCELERATE
17.92825,6.869461,6.115935,4.742939,4.526291,-3.56446,0.2791691,-42.86869,19.00093,,LEFT_ACCELERATE
16.56238,6.786068,6.27252,4.927572,4.299231,-2.096657,0.2791633,-42.60541,19.10105,,ACCELERATE
15.235,6.598669,6.740614,5.011756,4.185967,-0.6282725,0.2791609,-42.3559,19.20104,,LEFT_ACCELERATE
14.68377,6.549109,6.986235,5.060841,4.13668,0.8338298,0.2791612,-42.05022,19.30138,,LEFT_ACCELERATE
13.49482,6.291656,8.328532,5.070867,4.144512,2.277271,0.2791609,-41.70324,19.40105,,LEFT_ACCELERATE
12.42859,5.988032,-1,4.993312,4.262719,3.718796,0.2791601,-41.34346,19.50082,,LEFT_ACCELERATE
12.29629,5.88795,-1,4.885775,4.361442,5.140601,0.2791733,-40.86726,19.60165,,LEFT_ACCELERATE
13.06271,6.060909,9.573629,4.857505,4.345662,6.505204,0.2791981,-40.18288,19.70448,,LEFT_ACCELERATE
14.74435,6.560776,6.964349,4.988487,4.21138,7.659793,0.2792141,-39.3122,19.80199,,LEFT_ACCELERATE
16.44249,7.193153,5.753418,5.278194,3.96763,8.668024,0.2792022,-38.23223,19.9016,,LEFT_ACCELERATE
17.34616,7.658982,5.110406,5.612864,3.650449,9.530008,0.279186,-37.04844,20.0001,,LEFT_ACCELERATE
17.04281,7.748112,4.962594,5.865318,3.35131,10.36129,0.2791724,-35.78043,20.10193,,LEFT_ACCELERATE
17.08386,7.798906,4.881538,6.041033,3.164446,11.15514,0.2791659,-34.4856,20.20397,,LEFT_ACCELERATE
17.67565,7.881251,4.742572,6.183294,3.015639,11.81386,0.2791678,-33.21029,20.3004,,LEFT_ACCELERATE
16.75475,7.616921,5.245118,6.24684,2.971651,12.47555,0.2791631,-31.87437,20.4005,,ACCELERATE
15.31545,7.174796,6.584235,6.174315,3.112381,13.17299,0.2791618,-30.52404,20.50255,,ACCELERATE
14.06347,6.682033,8.721561,5.988114,3.413734,13.87777,0.2791606,-29.18384,20.60421,,LEFT_ACCELERATE
14.39165,6.352092,9.085113,5.712526,3.719205,14.50704,0.2791642,-27.83479,20.70425,,LEFT_ACCELERATE
17.62976,6.266482,8.013965,5.452651,3.897296,14.96503,0.279188,-26.45396,20.80217,,LEFT_ACCELERATE
-1,6.607293,6.598366,5.318816,3.917152,15.19741,0.2792029,-25.00797,20.90087,,LEFT_ACCELERATE
-1,7.346588,5.604987,5.37088,3.828997,15.19647,0.2791958,-23.51322,21.00153,,LEFT_ACCELERATE
-1,8.179353,4.972274,5.548967,3.658608,15.04757,0.2791785,-22.0381,21.10118,,LEFT_ACCELERATE
-1,8.653631,4.629816,5.74198,3.475508,14.86216,0.2791678,-20.52967,21.20324,,ACCELERATE
-1,8.648344,4.536666,5.871616,3.335737,14.73084,0.2791661,-19.0458,21.30331,,RIGHT_ACCELERATE
-1,8.260995,4.719969,5.891396,3.308961,14.71053,0.2791666,-17.56506,21.40283,,RIGHT_ACCELERATE
-1,8.194724,4.771356,5.872154,3.328673,14.72935,0.2791617,-16.0718,21.50309,,ACCELERATE
-1,7.985662,4.928376,5.839348,3.366005,14.7684,0.279162,-14.57555,21.6036,,RIGHT_ACCELERATE
-1,7.702548,5.187479,5.752397,3.462103,14.86113,0.2791616,-13.12896,21.70093,,ACCELERATE
-1,7.566762,5.339195,5.651786,3.562797,14.96187,0.2791599,-11.57109,21.80573,,ACCELERATE
-1,7.444207,5.476486,5.559801,3.654738,15.05223,0.27916,-10.10919,21.90406,,ACCELERATE
-1,7.329665,5.604746,5.473898,3.740605,15.1383,0.2791583,-8.674012,22.00058,,ACCELERATE
-1,7.212142,5.736295,5.385862,3.828614,15.22581,0.27916,-7.183314,22.10084,,ACCELERATE
-1,7.097165,5.864962,5.299797,3.914658,15.31173,0.2791612,-5.697747,22.20074,,ACCELERATE
-1,6.98355,5.992081,5.214796,3.999642,15.39664,0.2791594,-4.214374,22.30049,,ACCELERATE
-1,6.868948,6.120291,5.129086,4.085339,15.48213,0.2791603,-2.710389,22.40162,,ACCELERATE
-1,6.753392,6.24955,5.042684,4.171728,15.5683,0.2791597,-1.186864,22.50407,,ACCELERATE
-1,6.645672,6.370033,4.962156,4.252245,15.64881,0.2791603,0.241321,22.6001,,ACCELERATE
-1,6.52888,6.500657,4.874856,4.339534,15.73605,0.2791599,1.792603,22.70441,,ACCELERATE
-1,6.419482,6.623,4.79309,4.42129,15.82051,0.2791603,3.297145,22.80557,,ACCELERATE
-1,6.306049,6.749849,4.708316,4.506055,15.90238,0.2791599,4.757234,22.90375,,ACCELERATE
-1,6.194758,6.874294,4.625147,4.589215,15.98513,0.2791601,6.234463,23.00308,,ACCELERATE
-1,6.220227,6.820098,4.554723,4.651102,16.04897,0.2791599,7.707812,23.10211,,LEFT_ACCELERATE
-1,6.343783,6.672326,4.543754,4.657019,16.05651,0.2791598,9.224475,23.20395,,ACCELERATE
-1,6.33668,6.679523,4.537933,4.662818,16.06278,0.2791597,10.67465,23.30131,,ACCELERATE
-1,6.321983,6.694632,4.527638,4.67312,16.07328,0.2791604,12.14491,23.40002,,ACCELERATE
-1,6.302589,6.714553,4.513929,4.686833,16.08707,0.2791592,13.66553,23.50212,,ACCELERATE
-1,6.280765,6.736955,4.49839,4.702375,16.10261,0.2791601,15.16613,23.60286,,ACCELERATE
-1,6.257626,6.760709,4.48185,4.718915,16.11913,0.2791601,16.64028,23.70184,,ACCELERATE
-1,6.233418,6.785549,4.464509,4.736257,16.13653,0.2791587,18.11909,23.80112,,ACCELERATE
-1,6.20821,6.81141,4.446433,4.754332,16.15466,0.27916,19.61213,23.90137,,ACCELERATE
-1,6.182098,6.838195,4.42769,4.773075,16.17338,0.2791615,21.12209,24.00274,,ACCELERATE
-1,6.156539,6.864416,4.409335,4.791428,16.19176,0.27916,22.58615,24.10104,,ACCELERATE
-1,6.130126,6.891499,4.390364,4.810397,16.21075,0.2791596,24.08715,24.20181,,ACCELERATE
-1,6.103037,6.919282,4.370897,4.829863,16.23019,0.2791601,25.61424,24.30434,,ACCELERATE
-1,6.15242,6.85981,4.359232,-1,16.24018,0.27916,27.04389,24.40033,,LEFT_ACCELERATE
-1,6.558706,6.469707,4.425788,4.783813,16.17411,0.279162,28.55778,24.50213,,LEFT_ACCELERATE
-1,6.770619,6.284527,4.532395,4.680669,16.07047,0.2791606,30.07049,24.60393,,ACCELERATE
-1,6.908194,6.160831,4.624671,4.588378,15.97841,0.2791612,31.51744,24.70126,,ACCELERATE
