ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
14.96631,7.568938,5.440852,6.491912,2.837274,14.21221,0.2797096,36.43493,6.103075,,RIGHT_ACCELERATE
13.28618,6.934682,8.075373,6.158066,3.231102,14.54664,0.2793019,37.86594,6.201756,,ACCELERATE
11.76011,6.314106,-1,5.819193,3.698342,14.85136,0.2791918,39.3022,6.300339,,ACCELERATE
10.31047,5.666171,-1,5.401897,4.281083,15.14194,0.279169,40.80085,6.402843,,LEFT_ACCELERATE
9.47539,5.149057,-1,4.920167,4.805798,15.33413,0.2791653,42.28103,6.50317,,LEFT_ACCELERATE
8.37007,4.595756,-1,4.500788,5.403775,15.43374,0.2791627,43.72696,6.6005,,ACCELERATE
7.04919,3.939595,-1,3.980022,6.210457,15.51779,0.2791607,45.2364,6.702009,,LEFT_ACCELERATE
6.259703,3.385032,-1,3.397913,6.824477,15.49666,0.2791713,46.71636,6.801525,,LEFT_ACCELERATE
5.971098,2.964932,-1,2.859591,7.109136,15.28327,0.2791931,48.17138,6.900541,,LEFT_ACCELERATE
6.361617,2.757827,-1,2.468758,7.115316,14.79414,0.2792145,49.62273,7.003825,,LEFT_ACCELERATE
7.248047,2.755085,-1,2.302461,7.040612,14.07735,0.2792116,50.88654,7.101872,,LEFT_ACCELERATE
8.07113,2.8574,-1,2.279059,6.974301,13.16054,0.2791946,52.0463,7.201488,,LEFT_ACCELERATE
8.174703,2.876674,-1,2.299863,6.950329,12.12803,0.2791797,53.13293,7.302219,,LEFT_ACCELERATE
7.929532,2.817166,-1,2.273093,6.99881,11.04183,0.2791694,54.18102,7.40363,,LEFT_ACCELERATE
8.061839,2.806581,-1,2.247641,7.009769,9.929664,0.2791719,55.09101,7.500206,,LEFT_ACCELERATE
7.220462,2.626695,-1,2.185534,7.151093,8.742967,0.279164,55.99945,7.600563,,ACCELERATE
5.860892,2.27489,-1,1.99284,7.513032,7.551285,0.2791615,56.94191,7.702578,,LEFT_ACCELERATE
5.056862,1.934414,-1,1.711867,7.854223,6.375264,0.279161,57.82502,7.801372,,LEFT_ACCELERATE
4.986913,1.712008,-1,1.464514,7.986679,5.074528,0.2791805,58.60695,7.903491,,LEFT_ACCELERATE
6.114629,1.693812,17.84131,1.343981,7.92397,3.696643,0.2792062,59.16309,8.003631,,LEFT_ACCELERATE
9.869214,1.99806,13.15245,1.430534,7.769533,2.231989,0.2792161,59.44976,8.10434,,LEFT_ACCELERATE
-1,2.675164,10.4672,1.725569,7.582386,0.7859986,0.2792192,59.45535,8.202039,,LEFT_ACCELERATE
-1,3.933134,8.555628,2.24769,7.349353,-0.663833,0.2792182,59.18757,8.301783,,LEFT_ACCELERATE
-1,6.087493,7.161467,3.003668,6.963385,-2.084781,0.2792029,58.66654,8.404114,,LEFT_ACCELERATE
15.20386,9.014066,6.14964,3.820666,6.337372,-3.369137,0.2791852,58.02944,8.500643,,LEFT_ACCELERATE
12.08599,11.9564,5.273623,4.681926,5.464405,-4.7259,0.2791704,57.29665,8.604211,,ACCELERATE
10.46152,13.80486,4.562297,5.409199,4.664402,-6.01547,0.279163,56.63454,8.701566,,ACCELERATE
8.838591,15.64106,3.850472,6.136201,3.934794,-7.376329,0.2791621,55.9708,8.803231,,ACCELERATE
7.39737,17.04688,3.175882,6.811975,3.224616,-8.742607,0.2791623,55.33224,8.904496,,RIGHT_ACCELERATE
7.02019,16.09809,2.66228,7.226335,2.572304,-10.09671,0.2791708,54.79782,9.002358,,RIGHT_ACCELERATE
8.571218,13.80165,2.375646,7.380358,2.089306,-11.54024,0.2791927,54.42261,9.102757,,RIGHT_ACCELERATE
-1,11.47626,2.447565,7.346686,1.894538,-13.01601,0.2792028,54.28737,9.202616,,RIGHT_ACCELERATE
-1,10.08431,2.810409,7.246131,1.955086,-14.48577,0.2791917,54.36259,9.301663,,RIGHT_ACCELERATE
-1,8.828326,3.604337,7.069083,2.21121,-15.94323,0.2791986,54.6066,9.401114,,RIGHT_ACCELERATE
16.84765,7.393568,5.693426,6.82978,2.792439,-17.38813,0.2792171,55.09615,9.503951,,RIGHT_ACCELERATE
11.86775,6.122415,-1,6.523946,3.791183,-18.66068,0.279216,55.81417,9.602545,,RIGHT_ACCELERATE
8.481682,5.012054,-1,5.979433,5.184081,-19.80669,0.2791975,56.71722,9.70088,,LEFT_ACCELERATE
6.622274,4.009656,-1,4.875233,6.477711,-20.96709,0.27916,57.67583,9.802043,,LEFT_ACCELERATE
5.755046,3.229498,-1,3.664116,7.179924,-22.18339,0.2791766,58.49089,9.900546,,LEFT_ACCELERATE
5.371582,2.653106,-1,2.706274,7.496519,-23.5456,0.2791962,59.13704,10.00212,,LEFT_ACCELERATE
5.721571,2.351642,-1,2.148616,7.50339,-25.00157,0.2792135,59.51466,10.10356,,LEFT_ACCELERATE
6.504755,2.265665,-1,1.907463,7.475556,-26.43455,0.279204,59.6153,10.20044,,LEFT_ACCELERATE
7.399058,2.288422,-1,1.827129,7.437239,-27.97115,0.2791981,59.50056,10.30419,,LEFT_ACCELERATE
9.492952,2.598012,-1,1.896133,7.301385,-29.41879,0.2792138,59.15909,10.40444,,LEFT_ACCELERATE
12.54798,3.252749,11.36856,2.17321,7.103331,-30.73289,0.2792159,58.5813,10.50131,,LEFT_ACCELERATE
15.05061,4.138136,9.170737,2.603481,6.808955,-31.96873,0.2791989,57.78548,10.60041,,LEFT_ACCELERATE
16.06068,4.908844,8.239725,3.101948,6.352934,-33.17741,0.2791757,56.82928,10.70401,,RIGHT_ACCELERATE
14.03659,4.866383,9.154816,3.379536,5.88947,-34.33371,0.2791697,55.97517,10.80065,,RIGHT_ACCELERATE
11.18601,4.405081,-1,3.432278,5.777282,-35.61365,0.2791736,55.21628,10.90073,,RIGHT_ACCELERATE
9.248219,3.945914,-1,3.305898,6.001642,-36.96215,0.2791642,54.52761,11.00242,,ACCELERATE
8.094761,3.550217,-1,3.082835,6.337602,-38.26031,0.2791612,53.84901,11.10079,,LEFT_ACCELERATE
7.700511,3.269174,-1,2.826716,6.596939,-39.55325,0.2791726,53.03211,11.20364,,LEFT_ACCELERATE
8.202331,3.188031,-1,2.643525,6.667732,-40.69971,0.2791966,52.05587,11.30507,,LEFT_ACCELERATE
9.249544,3.295912,-1,2.602467,6.62516,-41.65776,0.2791962,50.91936,11.40519,,LEFT_ACCELERATE
9.775496,3.391403,19.86332,2.641689,6.574834,-42.45092,0.2791846,49.71875,11.50196,,LEFT_ACCELERATE
9.179361,3.306584,-1,2.652886,6.600512,-43.22205,0.2791701,48.4343,11.60257,,ACCELERATE
7.952455,3.027192,-1,2.541168,6.804865,-44.007,0.2791634,47.15493,11.70335,,LEFT_ACCELERATE
7.586739,2.814858,-1,2.372239,6.990394,-44.71729,0.2791619,45.88631,11.80105,,LEFT_ACCELERATE
7.223969,2.619278,18.92921,2.216743,7.158827,-45.35419,0.2791664,44.51076,11.90288,,LEFT_ACCELERATE
5.996979,2.280865,-1,2.004668,7.505704,-45.95132,0.2791617,43.18037,12.00079,,LEFT_ACCELERATE
5.024986,1.905272,-1,1.702587,7.886239,-46.54593,0.2791612,41.81785,12.10062,,LEFT_ACCELERATE
4.886699,1.630173,17.29482,1.41191,8.066094,-47.03296,0.2791749,40.36191,12.20389,,LEFT_ACCELERATE
7.020822,1.566307,14.0247,1.255446,8.033589,-47.28982,0.2792023,38.91562,12.30285,,LEFT_ACCELERATE
-1,1.826951,11.34135,1.306589,7.891486,-47.28032,0.2792152,37.46328,12.40081,,LEFT_ACCELERATE
-1,2.764468,9.325079,1.62575,7.705143,-46.97721,0.2792195,35.97024,12.50372,,LEFT_ACCELERATE
-1,4.93938,7.834395,2.265042,7.485577,-46.43602,0.2792179,34.64507,12.60052,,LEFT_ACCELERATE
13.58394,9.721114,6.595143,3.280336,7.101458,-45.65921,0.279198,33.37079,12.70134,,LEFT_ACCELERATE
9.928231,18.09126,5.50299,4.546991,6.399296,-44.74085,0.2791822,32.16095,12.80352,,LEFT_ACCELERATE
7.89868,-1,4.537545,5.744355,5.403497,-43.8227,0.2791689,31.01085,12.90235,,ACCELERATE
6.415278,-1,3.631128,6.780418,4.280975,-42.92765,0.2791657,29.81952,13.00244,,RIGHT_ACCELERATE
5.21167,-1,2.816097,7.595081,3.222558,-42.10952,0.2791633,28.57923,13.10226,,RIGHT_ACCELERATE
3.844002,-1,2.029032,8.419435,2.289151,-41.33723,0.2791655,27.3327,13.20073,,RIGHT_ACCELERATE
2.834536,-1,1.341572,8.873276,1.425811,-40.65026,0.2791753,26.02385,13.30012,,RIGHT_ACCELERATE
2.226485,19.78873,0.8310124,8.975654,0.7983032,-40.13731,0.2791969,24.62853,13.40022,,RIGHT_ACCELERATE
-1,12.26184,0.90067,8.555507,0.6453111,-40.04956,0.2791874,23.12731,13.50366,,RIGHT_ACCELERATE
-1,10.22579,1.463712,8.480213,0.8561497,-40.25716,0.2791836,21.72858,13.60052,,RIGHT_ACCELERATE
-1,8.743735,3.049139,8.341807,1.403154,-40.74812,0.2792113,20.34463,13.70094,,RIGHT_ACCELERATE
16.1789,7.583344,6.305405,8.020511,2.248286,-41.4441,0.2791888,19.06227,13.80036,,RIGHT_ACCELERATE
12.4439,6.542161,11.5251,7.363291,3.327296,-42.29936,0.2791785,17.78468,13.90431,,RIGHT_ACCELERATE
10.58285,5.667481,15.66182,6.450001,4.324903,-43.12585,0.2791631,16.58505,14.00215,,ACCELERATE
8.982032,4.807093,19.17384,5.468688,5.303204,-43.96204,0.2791605,15.31831,14.10407,,LEFT_ACCELERATE
7.935142,4.057903,19.82987,4.494658,6.079523,-44.71581,0.279162,14.08375,14.20124,,LEFT_ACCELERATE
7.839845,3.474911,17.0042,3.578777,6.535122,-45.36489,0.2791766,12.7479,14.30115,,LEFT_ACCELERATE
9.546151,3.170716,13.65929,2.930245,6.693801,-45.81044,0.2791964,11.34664,14.40019,,LEFT_ACCELERATE
14.09268,3.09756,11.71835,2.593374,6.761276,-46.0534,0.2791856,9.840544,14.50287,,LEFT_ACCELERATE
19.50066,3.081003,11.03235,2.452598,6.81992,-46.16967,0.2791738,8.373412,14.60174,,LEFT_ACCELERATE
19.72872,2.957139,11.11149,2.338914,6.925526,-46.28269,0.2791643,6.845026,14.70465,,ACCELERATE
18.55219,2.78847,11.32971,2.206226,7.05861,-46.41531,0.2791613,5.374087,14.80381,,ACCELERATE
17.27868,2.602449,11.56928,2.059562,7.205584,-46.56116,0.2791599,3.920748,14.90188,,ACCELERATE
15.89436,2.39717,11.83235,1.897405,7.367938,-46.7227,0.2791602,2.410772,15.00383,,ACCELERATE
14.70426,2.190945,12.07363,1.731679,7.531924,-46.88619,0.2791608,0.9308051,15.10379,,LEFT_ACCELERATE
-1,2.115448,11.63658,1.606694,7.618573,-46.99958,0.2791632,-0.5076133,15.20072,,LEFT_ACCELERATE
-1,2.377151,10.4041,1.631667,7.572294,-46.96135,0.2791796,-2.036476,15.30362,,LEFT_ACCELERATE
-1,3.309279,8.903933,1.919074,7.428611,-46.69196,0.2792049,-3.498656,15.40381,,LEFT_ACCELERATE
-1,5.305767,7.629733,2.510851,7.179446,-46.19215,0.2791995,-4.863859,15.50174,,LEFT_ACCELERATE
15.13198,8.522281,6.574759,3.353621,6.710869,-45.50521,0.2791834,-6.214299,15.60364,,LEFT_ACCELERATE
12.38574,11.58288,5.73782,4.200392,6.033754,-44.79823,0.2791705,-7.464408,15.70009,,LEFT_ACCELERATE
10.74993,13.78481,4.983504,4.993931,5.242332,-44.08467,0.279164,-8.770198,15.80001,,ACCELERATE
9.15136,15.72615,4.239098,5.776371,4.457564,-43.38293,0.2791609,-10.10872,15.90148,,ACCELERATE
7.592341,16.98488,3.515184,6.536994,3.69544,-42.69232,0.2791607,-11.46149,16.00346,,RIGHT_ACCELERATE
6.558557,16.86656,2.870945,7.142568,2.940123,-42.05958,0.2791641,-12.79475,16.10259,,RIGHT_ACCELERATE
6.065482,15.86056,2.353563,7.542665,2.293507,-41.52575,0.2791685,-14.19244,16.20313,,RIGHT_ACCELERATE
4.803546,15.93115,1.822446,8.037984,1.761131,-41.03352,0.2791622,-15.60589,16.30363,,RIGHT_ACCELERATE
3.770652,15.49343,1.327311,8.442731,1.24958,-40.57079,0.2791634,-17.01028,16.40293,,RIGHT_ACCELERATE
3.653919,14.11811,0.9898022,8.589219,0.8657215,-40.23401,0.2791793,-18.43055,16.5011,,RIGHT_ACCELERATE
-1,12.2957,0.9017813,8.543738,0.6994604,-40.09755,0.2791983,-19.93779,16.60303,,RIGHT_ACCELERATE
-1,10.88434,1.108281,8.431769,0.7697016,-40.17798,0.2791903,-21.42497,16.70327,,RIGHT_ACCELERATE
18.04063,9.974508,1.499226,8.266429,0.9601667,-40.366,0.2791722,-22.86011,16.8005,,RIGHT_ACCELERATE
16.31122,9.30295,2.12913,8.051216,1.219087,-40.57199,0.2791646,-24.39581,16.90455,,ACCELERATE
14.79741,8.675269,3.112138,7.81247,1.545949,-40.74132,0.2791589,-25.86349,17.00375,,ACCELERATE
13.34641,8.034468,5.226585,7.526864,1.962877,-40.88984,0.2791617,-27.29255,17.10021,,LEFT_ACCELERATE
12.15623,7.408169,-1,7.117146,2.495174,-41.00385,0.2791602,-28.81255,17.20259,,LEFT_ACCELERATE
11.64538,6.976545,-1,6.661855,2.94606,-40.97717,0.2791786,-30.2655,17.30034,,LEFT_ACCELERATE
11.32786,6.632992,-1,6.255144,3.315974,-40.7636,0.2791769,-31.73511,17.40026,,LEFT_ACCELERATE
10.66161,6.196115,-1,5.886746,3.739401,-40.40816,0.2791777,-33.24866,17.50475,,LEFT_ACCELERATE
10.50569,5.915834,-1,5.526336,4.042635,-39.91548,0.279184,-34.6306,17.60347,,LEFT_ACCELERATE
10.00441,5.567198,-1,5.231454,4.380091,-39.27728,0.2791765,-35.98053,17.70383,,LEFT_ACCELERATE
8.952282,5.061958,-1,4.915118,4.906639,-38.58968,0.2791666,-37.33338,17.80572,,LEFT_ACCELERATE
8.274371,4.587902,-1,4.473951,5.419528,-37.86309,0.2791683,-38.59427,17.90354,,LEFT_ACCELERATE
8.226518,4.264164,-1,4.028026,5.704271,-36.95955,0.2791916,-39.79264,18.00458,,LEFT_ACCELERATE
8.98692,4.18087,-1,3.706732,5.754406,-35.87824,0.2792091,-40.80581,18.10449,,LEFT_ACCELERATE
9.849006,4.20797,-1,3.572342,5.761365,-34.69553,0.2792019,-41.5964,18.20033,,LEFT_ACCELERATE
11.39706,4.400483,13.17325,3.537979,5.699339,-33.29885,0.2792085,-42.2617,18.30455,,LEFT_ACCELERATE
15.60299,4.901054,9.520856,3.664812,5.533826,-31.8819,0.27921,-42.65386,18.40368,,LEFT_ACCELERATE
-1,5.466679,8.034814,3.923472,5.3003,-30.39707,0.2791927,-42.84566,18.50446,,LEFT_ACCELERATE
-1,5.832452,7.457074,4.183937,5.03385,-28.92132,0.2791761,-42.929,18.60376,,RIGHT_ACCELERATE
-1,5.61646,7.915172,4.311741,4.886167,-27.42879,0.2791695,-43.05689,18.70445,,RIGHT_ACCELERATE
18.24513,5.022882,9.427244,4.245426,5.07515,-25.99322,0.2791838,-43.33022,18.80277,,RIGHT_ACCELERATE
10.64072,4.16382,13.23789,3.988613,5.779744,-24.56804,0.279198,-43.82615,18.90442,,RIGHT_ACCELERATE
6.985078,3.302002,19.27947,3.484761,6.787693,-23.24109,0.2791701,-44.49847,19.00449,,LEFT_ACCELERATE
6.054104,2.681019,19.10762,2.760037,7.35147,-21.95931,0.2791575,-45.11343,19.10004,,LEFT_ACCELERATE
6.319796,2.23136,16.09379,2.1028,7.59352,-20.51074,0.2791815,-45.61823,19.20327,,LEFT_ACCELERATE
7.635631,1.998984,14.09046,1.734603,7.70003,-19.07402,0.2791783,-45.91664,19.30199,,LEFT_ACCELERATE
8.285943,1.79883,13.55647,1.502632,7.847498,-17.56448,0.2791697,-46.12918,19.40438,,LEFT_ACCELERATE
8.026688,1.582303,13.53387,1.300078,8.019867,-16.10879,0.2791644,-46.32342,19.50299,,LEFT_ACCELERATE
12.87387,1.5295,12.45372,1.173167,8.059863,-14.62691,0.279169,-46.43049,19.60287,,LEFT_ACCELERATE
19.73315,1.825122,10.84279,1.240063,7.966983,-13.18003,0.2791919,-46.35253,19.70042,,LEFT_ACCELERATE
-1,2.878301,9.099798,1.602093,7.804015,-11.70957,0.279214,-46.01209,19.8022,,LEFT_ACCELERATE
-1,5.54852,7.64257,2.332291,7.595714,-10.36032,0.2792155,-45.40958,19.90195,,LEFT_ACCELERATE
-1,10.14359,6.455523,3.423773,7.218832,-9.142988,0.2792014,-44.60471,20.00039,,LEFT_ACCELERATE
9.70466,13.81696,5.345575,4.828936,6.484461,-7.972752,0.2791842,-43.63498,20.10258,,LEFT_ACCELERATE
7.467423,15.3456,4.348212,6.132581,5.422732,-6.881903,0.2791703,-42.67197,20.2003,,ACCELERATE
5.911946,15.58063,3.35046,7.206718,4.137405,-5.691488,0.279165,-41.67739,20.3045,,RIGHT_ACCELERATE
5.149099,14.64542,2.509366,7.772435,2.928613,-4.490002,0.2791765,-40.82381,20.40361,,RIGHT_ACCELERATE
6.814765,13.01693,1.927077,7.942331,1.987197,-3.215829,0.2923827,-40.14518,20.50138,,RIGHT_ACCELERATE
-1,11.14789,1.728722,7.89482,1.457194,-1.818081,0.2812613,-39.70656,20.60155,,RIGHT_ACCELERATE
17.66378,9.707089,2.069641,7.798469,1.399979,-0.3291275,0.2802682,-39.4977,20.70398,,RIGHT_ACCELERATE
15.0426,8.713009,3.09739,7.619485,1.659598,1.131927,0.279098,-39.43782,20.80263,,RIGHT_ACCELERATE
13.27087,7.949151,5.505409,7.330837,2.096528,2.611069,0.2793406,-39.40582,20.902,,LEFT_ACCELERATE
12.2341,7.371663,-1,6.949069,2.579529,4.087185,0.2790981,-39.2993,21.00145,,LEFT_ACCELERATE
11.75074,6.948472,-1,6.520386,3.009692,5.591706,0.2792091,-39.02034,21.10442,,LEFT_ACCELERATE
11.77802,6.713381,-1,6.149294,3.302377,6.981045,0.2791824,-38.55178,21.20317,,LEFT_ACCELERATE
12.13677,6.624507,-1,5.891084,3.471612,8.273119,0.279209,-37.86565,21.30171,,LEFT_ACCELERATE
12.03851,6.454247,-1,5.72568,3.633805,9.482595,0.2791762,-37.02132,21.40092,,LEFT_ACCELERATE
11.09053,6.05964,-1,5.556607,3.932057,10.69718,0.279173,-36.08688,21.50383,,ACCELERATE
9.873708,5.525753,-1,5.269114,4.423228,11.86793,0.2791599,-35.19236,21.60276,,LEFT_ACCELERATE
8.532083,4.900245,-1,4.886603,5.121987,13.06428,0.2791624,-34.26263,21.70448,,ACCELERATE
7.137077,4.217938,-1,4.416839,6.046318,14.19844,0.2791595,-33.40041,21.80014,,ACCELERATE
5.667572,3.442787,-1,3.782115,7.287339,15.40049,0.2791605,-32.50066,21.90094,,LEFT_ACCELERATE
4.331645,2.63972,-1,2.995759,8.589026,16.58596,0.2791601,-31.59119,22.00128,,LEFT_ACCELERATE
3.274152,1.880175,-1,2.093243,9.337946,17.71584,0.2791736,-30.5644,22.10396,,LEFT_ACCELERATE
2.528182,1.286957,-1,1.356617,9.445522,18.64014,0.2791985,-29.45242,22.20135,,LEFT_ACCELERATE
2.064678,0.8439907,-1,0.8043495,9.223362,19.38442,0.2792152,-28.12352,22.30408,,LEFT_ACCELERATE
4.53366,0.8416135,15.03854,0.6470366,8.587773,19.70018,0.2791199,-26.74885,22.40081,,LEFT_ACCELERATE
-1,1.165115,11.65519,0.7637442,8.486944,19.72309,0.279223,-25.28293,22.50105,,LEFT_ACCELERATE
-1,1.97245,9.843972,1.117263,8.345114,19.45288,0.2791883,-23.8086,22.60332,,LEFT_ACCELERATE
-1,3.357721,8.639011,1.657849,8.051043,18.98915,0.2791973,-22.46324,22.70007,,LEFT_ACCELERATE
-1,5.159422,7.744052,2.324342,7.494423,18.39024,0.2791681,-21.08097,22.8017,,RIGHT_ACCELERATE
-1,5.991114,7.276461,2.853184,6.82516,17.87062,0.2791661,-19.70708,22.9004,,RIGHT_ACCELERATE
19.51753,7.025623,6.739989,3.362866,6.305639,17.38255,0.2791612,-18.29049,23.001,,ACCELERATE
17.21716,8.307369,6.156423,3.886322,5.826424,16.89932,0.2791608,-16.8921,23.10034,,LEFT_ACCELERATE
12.74119,11.28031,5.337804,4.618883,5.363155,16.31763,0.2791665,-15.49852,23.20186,,LEFT_ACCELERATE
8.90067,17.30284,4.39886,5.662428,4.78138,15.5761,0.279175,-14.17294,23.30402,,LEFT_ACCELERATE
6.816952,-1,3.544088,6.67936,3.962884,14.79129,0.2791643,-12.94279,23.40201,,RIGHT_ACCELERATE
5.764712,-1,2.808871,7.364162,3.030192,14.05595,0.2791679,-11.67722,23.50039,,RIGHT_ACCELERATE
5.04906,19.89135,2.194308,7.825359,2.239968,13.4219,0.2791702,-10.2989,23.60237,,RIGHT_ACCELERATE
4.427979,18.22027,1.675411,8.177575,1.617435,12.90458,0.2791756,-8.902864,23.70246,,RIGHT_ACCELERATE
5.078037,15.2874,1.373685,8.253012,1.201091,12.56162,0.2791966,-7.44722,23.80313,,RIGHT_ACCELERATE
