ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
19.29382,4.797033,9.512467,4.115572,5.291523,16.58089,0.2796299,5.914871,3.803151,,ACCELERATE
18.41094,4.576904,9.851573,3.926596,5.480412,16.76675,0.2789891,6.774954,3.903659,,ACCELERATE
17.46945,4.342377,10.21295,3.725303,5.68165,16.9642,0.279304,7.694814,4.001174,,ACCELERATE
16.38954,4.073589,10.62716,3.494647,5.912261,17.18961,0.2791181,8.748152,4.104074,,ACCELERATE
15.71009,3.812958,10.95362,3.254753,6.140718,17.42093,0.2791871,9.848808,4.204497,,LEFT_ACCELERATE
17.86423,3.669032,10.7276,3.035197,6.296742,17.61432,0.2791496,11.00463,4.303608,,LEFT_ACCELERATE
17.04908,3.452672,11.00004,2.849446,6.478216,17.79618,0.2791745,12.1881,4.400382,,ACCELERATE
15.77965,3.196867,11.35946,2.638509,6.689268,18.00636,0.2791567,13.5091,4.504282,,ACCELERATE
14.48644,2.935765,11.7262,2.423132,6.904737,18.21894,0.2791618,14.81912,4.603961,,ACCELERATE
13.31217,2.669413,12.07115,2.19942,7.125359,18.4381,0.279159,16.16199,4.703351,,LEFT_ACCELERATE
16.46038,2.520964,11.70034,1.999086,7.268594,18.61914,0.2791616,17.56075,4.804081,,LEFT_ACCELERATE
-1,2.451625,11.41273,1.888633,7.348129,18.72181,0.2791591,18.95636,4.902206,,ACCELERATE
18.98565,2.31383,11.57339,1.781884,7.454565,18.8294,0.2791606,20.43437,5.004347,,ACCELERATE
17.6513,2.169204,11.74777,1.670696,7.565854,18.9404,0.2791582,21.84873,5.100722,,ACCELERATE
16.20507,2.008571,11.94102,1.547114,7.689514,19.06387,0.2791599,23.35151,5.202081,,ACCELERATE
14.73454,1.84252,12.14034,1.419284,7.817392,19.19217,0.2791601,24.86897,5.304322,,LEFT_ACCELERATE
15.47621,1.754486,11.89695,1.316031,7.90098,19.28801,0.2791617,26.31036,5.401337,,LEFT_ACCELERATE
19.00522,1.918715,10.919,1.330274,7.871493,19.26497,0.2791698,27.78218,5.500325,,LEFT_ACCELERATE
-1,2.263248,10.1993,1.482728,7.742095,19.10792,0.2791679,29.36249,5.607004,,LEFT_ACCELERATE
19.11932,2.513534,9.966689,1.640256,7.587092,18.95943,0.2791628,30.75451,5.700996,,ACCELERATE
17.68287,2.733918,9.856905,1.784496,7.442698,18.81592,0.2791623,32.24311,5.801401,,ACCELERATE
16.2308,2.937616,9.913783,1.917831,7.309232,18.68294,0.2791609,33.72815,5.901499,,ACCELERATE
14.72488,3.11849,10.20829,2.048137,7.178843,18.55358,0.2791611,35.24869,6.003949,,ACCELERATE
13.95564,3.300665,10.40622,2.188424,7.056075,18.4154,0.2791597,36.6896,6.101149,,LEFT_ACCELERATE
14.41696,3.662122,9.917616,2.406973,6.876678,18.17365,0.2791654,38.14704,6.200436,,LEFT_ACCELERATE
13.55564,3.822747,10.28782,2.611986,6.631727,17.86137,0.2791621,39.62936,6.30215,,ACCELERATE
12.09904,3.774118,12.19659,2.723675,6.478171,17.55943,0.2791608,41.1083,6.40349,,ACCELERATE
10.6854,3.615561,-1,2.745143,6.453493,17.27636,0.2791605,42.54118,6.501546,,LEFT_ACCELERATE
9.722041,3.4511,-1,2.700797,6.5271,16.95564,0.2791607,44.0402,6.604496,,LEFT_ACCELERATE
9.961925,3.462879,-1,2.665711,6.539616,16.52087,0.2791748,45.45473,6.704031,,LEFT_ACCELERATE
10.86057,3.68352,-1,2.738532,6.460806,15.91417,0.2791841,46.77684,6.801939,,LEFT_ACCELERATE
10.95494,3.809038,-1,2.850301,6.347178,15.16805,0.2791752,48.06187,6.901798,,LEFT_ACCELERATE
10.884,3.896446,-1,2.934502,6.262354,14.36327,0.2791724,49.28979,7.000451,,LEFT_ACCELERATE
12.04425,4.216311,12.79056,3.081812,6.123392,13.37249,0.2791889,50.47421,7.104392,,LEFT_ACCELERATE
13.16999,4.617845,10.25063,3.311864,5.913343,12.29186,0.279184,51.46035,7.20283,,LEFT_ACCELERATE
13.12275,4.804788,10.25466,3.519393,5.692976,11.1585,0.2791753,52.36172,7.3001,,LEFT_ACCELERATE
11.84817,4.651087,14.88971,3.616373,5.582675,9.945974,0.2791641,53.3298,7.404292,,ACCELERATE
10.48548,4.362043,-1,3.583645,5.675497,8.844966,0.2791624,54.24378,7.50037,,ACCELERATE
8.993924,3.94583,-1,3.427184,5.976086,7.670431,0.2791609,55.24274,7.60389,,ACCELERATE
7.536175,3.457548,-1,3.151959,6.455873,6.544431,0.2791601,56.2153,7.703781,,ACCELERATE
6.196197,2.924974,-1,2.775002,7.068416,5.441128,0.2791588,57.16772,7.801638,,LEFT_ACCELERATE
5.408087,2.454916,-1,2.332507,7.538195,4.262399,0.2791662,58.07719,7.901708,,LEFT_ACCELERATE
5.247497,2.123711,-1,1.927222,7.731795,2.985426,0.2791876,58.83477,8.001651,,LEFT_ACCELERATE
5.666512,1.953192,18.5605,1.673662,7.759953,1.580351,0.2791944,59.39516,8.103522,,LEFT_ACCELERATE
5.916778,1.828746,16.24717,1.526513,7.834514,0.1808065,0.2791792,59.77835,8.201084,,LEFT_ACCELERATE
5.899509,1.660131,15.29581,1.382101,7.97826,-1.292243,0.2791722,60.10191,8.302393,,LEFT_ACCELERATE
8.741962,1.620388,13.30522,1.288212,7.980797,-2.76052,0.279183,60.28312,8.401926,,LEFT_ACCELERATE
-1,1.884969,11.22123,1.346399,7.854094,-4.273977,0.2791927,60.24609,8.503881,,LEFT_ACCELERATE
-1,2.408055,10.00237,1.557557,7.675836,-5.726103,0.2791828,60.03605,8.602553,,LEFT_ACCELERATE
-1,2.978069,9.344845,1.845527,7.424551,-7.189147,0.279169,59.76007,8.702541,,ACCELERATE
-1,3.372102,9.045184,2.094726,7.173024,-8.631371,0.2791645,59.5127,8.800808,,RIGHT_ACCELERATE
-1,3.511911,9.072969,2.272096,6.961198,-10.12747,0.2791651,59.33152,8.90206,,RIGHT_ACCELERATE
-1,3.690161,8.947145,2.403977,6.824501,-11.64111,0.2791612,59.19881,9.00408,,ACCELERATE
-1,3.875464,8.789412,2.5251,6.70326,-13.07323,0.2791607,59.07797,9.100567,,ACCELERATE
-1,4.064255,8.628253,2.648237,6.580094,-14.56671,0.2791585,58.95489,9.201172,,ACCELERATE
-1,4.255926,8.464539,2.773178,6.455136,-16.0947,0.2791597,58.83096,9.304089,,ACCELERATE
-1,4.415146,8.336556,2.88622,6.339994,-17.52648,0.2791606,58.71791,9.400514,,RIGHT_ACCELERATE
19.27599,4.432492,8.402396,2.966329,6.24688,-19.06288,0.2791603,58.63568,9.503823,,ACCELERATE
17.76263,4.539332,8.438034,3.038509,6.174589,-20.56028,0.2791604,58.56295,9.60447,,ACCELERATE
16.3025,4.601542,8.647982,3.111301,6.101818,-22.01918,0.2791596,58.48978,9.702537,,ACCELERATE
14.88354,4.576662,9.10297,3.18983,6.024906,-23.49528,0.2791604,58.41214,9.801773,,LEFT_ACCELERATE
14.62627,4.709061,9.054715,3.308749,5.922174,-24.97719,0.2791631,58.27492,9.901768,,LEFT_ACCELERATE
14.30013,4.863683,9.07137,3.455033,5.764237,-26.46464,0.2791636,58.02928,10.00303,,LEFT_ACCELERATE
12.92839,4.728986,10.50847,3.529258,5.668386,-27.90609,0.2791603,57.77771,10.10127,,ACCELERATE
11.46056,4.476867,-1,3.51561,5.697482,-29.3835,0.2791606,57.52989,10.20184,,ACCELERATE
10.11522,4.160477,-1,3.417509,5.851605,-30.8288,0.2791595,57.28991,10.3002,,LEFT_ACCELERATE
9.564271,3.943815,-1,3.266519,6.024274,-32.29894,0.2791639,56.97519,10.40124,,LEFT_ACCELERATE
9.94132,3.942968,-1,3.166376,6.075657,-33.69482,0.279186,56.50299,10.50041,,LEFT_ACCELERATE
11.43798,4.242244,-1,3.201765,5.995472,-35.03477,0.2792103,55.78566,10.60286,,LEFT_ACCELERATE
13.39255,4.795264,9.839767,3.423333,5.812099,-36.18653,0.2792058,54.86349,10.70233,,LEFT_ACCELERATE
14.63939,5.322934,8.449696,3.726058,5.542804,-37.18684,0.2791906,53.8109,10.80005,,LEFT_ACCELERATE
14.64184,5.577976,8.246727,4.01405,5.227826,-38.14677,0.2791742,52.65459,10.901,,LEFT_ACCELERATE
13.35662,5.453952,9.540792,4.163513,5.033304,-39.13288,0.2791651,51.47738,11.00412,,ACCELERATE
11.95758,5.171628,-1,4.178782,5.046628,-40.10137,0.2791622,50.3685,11.10298,,ACCELERATE
10.49933,4.774922,-1,4.078112,5.254429,-41.10185,0.2791607,49.25184,11.20364,,ACCELERATE
9.063116,4.298865,-1,3.854374,5.643894,-42.09295,0.2791604,48.16217,11.30253,,LEFT_ACCELERATE
8.136972,3.863201,-1,3.534944,6.075778,-43.05135,0.2791603,47.05772,11.40075,,LEFT_ACCELERATE
7.967714,3.551432,-1,3.195372,6.349236,-43.91085,0.2791783,45.85496,11.50019,,LEFT_ACCELERATE
8.185273,3.369122,19.14641,2.936019,6.501595,-44.61614,0.2791805,44.5307,11.60115,,LEFT_ACCELERATE
7.708925,3.118563,18.00359,2.736392,6.738354,-45.21597,0.2791714,43.16381,11.70142,,LEFT_ACCELERATE
6.815464,2.763285,18.25411,2.471716,7.088644,-45.78659,0.2791644,41.80197,11.80057,,LEFT_ACCELERATE
6.845685,2.484406,16.23719,2.184351,7.313977,-46.27006,0.2791673,40.38966,11.90092,,LEFT_ACCELERATE
6.615108,2.188804,15.51699,1.935357,7.587279,-46.66279,0.2791667,38.90978,12.00375,,LEFT_ACCELERATE
5.428575,1.793359,16.19939,1.636667,7.963383,-47.0377,0.279162,37.49436,12.10206,,LEFT_ACCELERATE
4.778309,1.400086,15.81494,1.248731,8.260407,-47.40168,0.2791621,36.02178,12.20395,,LEFT_ACCELERATE
6.230543,1.211212,14.00244,0.9929474,8.323288,-47.62251,0.2791753,34.55316,12.30385,,LEFT_ACCELERATE
13.65835,1.228437,12.58359,0.9276337,8.293602,-47.67291,0.2791766,33.07968,12.40299,,LEFT_ACCELERATE
-1,1.290858,12.11008,0.9450071,8.260729,-47.65485,0.2791669,31.57266,12.5042,,ACCELERATE
-1,1.294492,12.10689,0.9477231,8.258033,-47.65339,0.2791611,30.1257,12.60135,,LEFT_ACCELERATE
-1,1.354659,11.69289,0.9612893,8.23877,-47.63605,0.2791597,28.57877,12.70524,,LEFT_ACCELERATE
-1,1.431969,11.51971,1.0066,8.193563,-47.59188,0.2791607,27.1601,12.80053,,ACCELERATE
-1,1.482665,11.47075,1.042359,8.157797,-47.55672,0.2791606,25.62654,12.90352,,ACCELERATE
-1,1.518131,11.43713,1.067452,8.132696,-47.53189,0.2791596,24.15768,13.00214,,ACCELERATE
-1,1.54596,11.41054,1.087124,8.113019,-47.51231,0.2791587,22.65487,13.10304,,ACCELERATE
-1,1.567992,11.38927,1.102676,8.097464,-47.49688,0.2791602,21.1818,13.20194,,ACCELERATE
-1,1.611416,11.25359,1.122039,8.079035,-47.47607,0.2791588,19.68364,13.30254,,LEFT_ACCELERATE
-1,1.734733,10.96899,1.184852,8.020489,-47.41313,0.2791591,18.1678,13.4044,,ACCELERATE
-1,1.822325,10.88621,1.24453,7.960848,-47.35389,0.2791591,16.7412,13.50026,,ACCELERATE
-1,1.909746,10.80493,1.304294,7.90107,-47.29425,0.2791598,15.21408,13.60286,,ACCELERATE
-1,1.989874,10.73034,1.359061,7.846293,-47.23983,0.2791593,13.75935,13.70059,,ACCELERATE
-1,2.071646,10.65408,1.414933,7.790416,-47.18369,0.2791601,12.21207,13.80454,,ACCELERATE
-1,2.147252,10.5835,1.466579,7.738769,-47.13232,0.2791589,10.76716,13.9016,,ACCELERATE
-1,2.225659,10.51024,1.520127,7.685221,-47.07867,0.2791596,9.237221,14.00438,,ACCELERATE
-1,2.299565,10.44116,1.570594,7.634756,-47.02842,0.2791594,7.791094,14.10152,,ACCELERATE
-1,2.376602,10.36913,1.623192,7.582161,-46.97549,0.2791598,6.257926,14.20451,,ACCELERATE
-1,2.451337,10.29923,1.674213,7.531144,-46.925,0.2791594,4.789818,14.30313,,ACCELERATE
-1,2.52515,10.2302,1.724605,7.480757,-46.87444,0.27916,3.316307,14.40211,,ACCELERATE
-1,2.601248,10.15903,1.776551,7.428816,-46.82223,0.2791594,1.791894,14.50451,,ACCELERATE
-1,2.67554,10.08954,1.827259,7.378112,-46.77198,0.2791588,0.3233075,14.60316,,ACCELERATE
-1,2.750643,10.01929,1.878521,7.326854,-46.72055,0.2791598,-1.180112,14.70415,,ACCELERATE
-1,2.824373,9.950335,1.928841,7.27654,-46.6703,0.2791596,-2.649833,14.80287,,ACCELERATE
-1,2.897664,9.881785,1.978863,7.226523,-46.62045,0.2791608,-4.107355,14.90078,,ACCELERATE
-1,2.973098,9.811247,2.030343,7.175047,-46.56889,0.2791586,-5.614569,15.00202,,ACCELERATE
-1,3.046655,9.74246,2.080541,7.124856,-46.51888,0.279159,-7.076281,15.10022,,ACCELERATE
-1,3.123179,9.670901,2.132761,7.07264,-46.46646,0.2791591,-8.607774,15.20309,,ACCELERATE
-1,3.19672,9.60214,2.182944,7.022462,-46.41648,0.2791594,-10.0673,15.30113,,ACCELERATE
-1,3.271349,9.532364,2.233867,6.971545,-46.3656,0.2791605,-11.55258,15.40091,,ACCELERATE
-1,3.34745,9.461216,2.285794,6.919623,-46.31359,0.2791592,-13.07031,15.50286,,ACCELERATE
-1,3.422166,9.391372,2.336774,6.868647,-46.26266,0.2791602,-14.55549,15.60263,,ACCELERATE
19.71496,3.497221,9.321209,2.387984,6.817443,-46.21152,0.2791593,-16.04614,15.70276,,ACCELERATE
18.2538,3.570726,9.273042,2.438132,6.7673,-46.16146,0.2791594,-17.50478,15.80075,,ACCELERATE
16.77174,3.645322,9.359297,2.489025,6.716413,-46.11047,0.2791597,-18.99016,15.90052,,ACCELERATE
15.253,3.718556,9.661283,2.5412,6.664243,-46.05833,0.2791594,-20.50768,16.00246,,ACCELERATE
13.76915,3.725872,10.2998,2.5922,6.613247,-46.00741,0.2791603,-21.98949,16.102,,ACCELERATE
12.27925,3.636926,11.71779,2.633945,6.564839,-45.95604,0.2791595,-23.48046,16.20216,,LEFT_ACCELERATE
11.62404,3.600892,13.39867,2.655544,6.542422,-45.86897,0.2791609,-24.96187,16.30183,,LEFT_ACCELERATE
10.88732,3.551837,-1,2.681531,6.519707,-45.69878,0.2791611,-26.47752,16.40425,,ACCELERATE
9.47301,3.326398,-1,2.634962,6.606331,-45.53374,0.2791597,-27.91548,16.50142,,ACCELERATE
8.245679,3.044686,-1,2.493914,6.80407,-45.35487,0.2791607,-29.41526,16.60284,,LEFT_ACCELERATE
7.977034,2.878447,-1,2.345672,6.938454,-45.08851,0.2791676,-30.85158,16.70104,,LEFT_ACCELERATE
8.689979,2.920352,-1,2.284698,6.944778,-44.63721,0.2791901,-32.25974,16.80059,,LEFT_ACCELERATE
10.7229,3.288695,-1,2.376481,6.825966,-43.92706,0.279213,-33.60399,16.90311,,LEFT_ACCELERATE
13.2199,3.953391,10.44545,2.665831,6.627304,-43.02446,0.2792098,-34.73502,17.00072,,LEFT_ACCELERATE
15.13241,4.723651,8.734715,3.087958,6.294622,-41.89756,0.2791904,-35.78403,17.10439,,LEFT_ACCELERATE
15.5262,5.211939,8.196978,3.483115,5.872427,-40.73356,0.279177,-36.70821,17.20424,,LEFT_ACCELERATE
14.46786,5.278086,8.648669,3.746294,5.502889,-39.57746,0.2791655,-37.61969,17.30311,,ACCELERATE
13.03302,5.123842,10.25719,3.87927,5.321054,-38.41488,0.2791627,-38.57854,17.4043,,ACCELERATE
11.64211,4.85313,19.01385,3.888318,5.337398,-37.31654,0.2791615,-39.51084,17.50103,,ACCELERATE
10.14497,4.458358,-1,3.770529,5.54453,-36.1583,0.2791602,-40.51201,17.60381,,ACCELERATE
8.735751,4.010356,-1,3.559864,5.916611,-35.07851,0.2791604,-41.45622,17.70011,,ACCELERATE
7.521127,3.506871,-1,3.227135,6.419491,-33.90766,0.2791599,-42.45705,17.80355,,LEFT_ACCELERATE
7.124683,3.141566,-1,2.851368,6.752397,-32.69215,0.2791733,-43.33527,17.9044,,LEFT_ACCELERATE
7.604212,2.981512,19.29936,2.579391,6.849062,-31.40663,0.2791973,-44.0172,18.00241,,LEFT_ACCELERATE
9.749968,3.082434,13.72122,2.458303,6.792238,-30.00196,0.279209,-44.46987,18.1019,,LEFT_ACCELERATE
14.92205,3.345064,11.32388,2.521273,6.68543,-28.51484,0.279194,-44.69864,18.20323,,LEFT_ACCELERATE
-1,3.557673,10.32714,2.637777,6.560665,-27.03106,0.279179,-44.78381,18.3031,,LEFT_ACCELERATE
-1,3.56238,10.18244,2.708909,6.495395,-25.52143,0.2791664,-44.8441,18.40456,,ACCELERATE
-1,3.446508,10.32824,2.674228,6.563112,-24.0383,0.2791635,-44.93425,18.50433,,ACCELERATE
-1,3.305348,10.51031,2.576312,6.671701,-22.61419,0.2791608,-45.04192,18.60022,,RIGHT_ACCELERATE
17.26422,3.00554,11.29673,2.423579,6.866636,-21.12387,0.2791663,-45.20921,18.70097,,RIGHT_ACCELERATE
12.3061,2.606664,12.31469,2.167891,7.173809,-19.61103,0.2791636,-45.47633,18.80415,,ACCELERATE
10.99288,2.290913,12.7143,1.899891,7.436573,-18.18265,0.279162,-45.73674,18.90163,,LEFT_ACCELERATE
13.90492,2.115185,12.18086,1.673069,7.591521,-16.66869,0.2791626,-45.94231,19.0043,,LEFT_ACCELERATE
15.98219,2.067442,11.70138,1.571394,7.654408,-15.1989,0.2791644,-46.03542,19.10322,,LEFT_ACCELERATE
14.75669,1.96463,11.79781,1.490516,7.733927,-13.72635,0.2791622,-46.1167,19.20224,,ACCELERATE
13.33361,1.844198,11.96415,1.399297,7.825221,-12.23314,0.2791613,-46.20828,19.30268,,ACCELERATE
13.03967,1.774548,11.90008,1.317092,7.894256,-10.72177,0.2791606,-46.28492,19.4043,,LEFT_ACCELERATE
15.32987,1.965381,10.94754,1.34816,7.855969,-9.262653,0.2791727,-46.24501,19.50246,,LEFT_ACCELERATE
17.71087,2.521416,9.871336,1.56609,7.701695,-7.766556,0.2791756,-46.03318,19.60407,,LEFT_ACCELERATE
17.5095,3.091533,9.462996,1.855326,7.450796,-6.318702,0.2791673,-45.75415,19.70309,,ACCELERATE
16.10934,3.447082,9.508432,2.131531,7.17474,-4.840857,0.2791624,-45.48232,19.80398,,ACCELERATE
14.71348,3.628067,9.822775,2.361596,6.924834,-3.405236,0.2791616,-45.23445,19.90179,,LEFT_ACCELERATE
13.93937,3.809807,10.05496,2.560938,6.698703,-1.92032,0.2791607,-44.96258,20.00316,,LEFT_ACCELERATE
13.60492,4.004117,10.12923,2.752107,6.493401,-0.4934435,0.2791627,-44.62275,20.10166,,LEFT_ACCELERATE
12.2349,3.951741,11.94636,2.86241,6.33794,0.9355624,0.279159,-44.27396,20.20042,,ACCELERATE
10.74492,3.770311,-1,2.882003,6.318865,2.423703,0.2791608,-43.92182,20.30309,,ACCELERATE
9.423559,3.517149,-1,2.813511,6.431746,3.872208,0.2791591,-43.57951,20.40302,,LEFT_ACCELERATE
9.027218,3.373708,-1,2.711969,6.542577,5.286795,0.2791657,-43.16644,20.50207,,LEFT_ACCELERATE
9.627667,3.429114,-1,2.665286,6.546935,6.669139,0.2791878,-42.57503,20.60327,,LEFT_ACCELERATE
11.40439,3.799201,-1,2.769644,6.434762,7.911837,0.2792111,-41.77553,20.70288,,LEFT_ACCELERATE
13.64416,4.434853,9.822883,3.0475,6.23217,8.970903,0.2792057,-40.78526,20.80063,,LEFT_ACCELERATE
15.18834,5.087969,8.439145,3.424707,5.908402,9.925542,0.27919,-39.60881,20.90258,,LEFT_ACCELERATE
15.28378,5.444739,8.113338,3.773835,5.521247,10.79564,0.2791739,-38.3782,21.00382,,LEFT_ACCELERATE
14.15144,5.405831,8.799017,3.972589,5.2466,11.63127,0.2791658,-37.2051,21.10054,,LEFT_ACCELERATE
13.82228,5.435528,9.111894,4.095223,5.104241,12.48217,0.2791605,-35.96042,21.20181,,LEFT_ACCELERATE
13.22275,5.365209,9.928791,4.182046,5.021893,13.25173,0.2791632,-34.7118,21.3003,,ACCELERATE
11.75344,5.033427,13.53537,4.145193,5.110061,14.07516,0.2791616,-33.39458,21.4046,,ACCELERATE
10.486,4.655512,16.85285,4.001419,5.350165,14.84887,0.2791602,-32.17559,21.50154,,LEFT_ACCELERATE
10.12817,4.379575,15.91325,3.792039,5.589733,15.58658,0.2791638,-30.88432,21.60148,,LEFT_ACCELERATE
9.82746,4.122502,15.20322,3.582836,5.822764,16.22393,0.2791654,-29.53087,21.70197,,LEFT_ACCELERATE
8.535621,3.681767,16.85956,3.330483,6.229711,16.8628,0.2791621,-28.12695,21.80553,,LEFT_ACCELERATE
7.619723,3.233958,17.28701,2.990239,6.680497,17.45092,0.2791606,-26.80261,21.90284,,LEFT_ACCELERATE
7.251818,2.83619,16.35721,2.610835,7.042792,17.97647,0.2791624,-25.38842,22.00419,,LEFT_ACCELERATE
6.039248,2.345794,17.28343,2.230268,7.538463,18.46021,0.2791613,-24.01191,22.10215,,ACCELERATE
4.683057,1.812887,18.3092,1.742145,8.066966,18.96788,0.2791607,-22.59895,22.20295,,LEFT_ACCELERATE
3.995173,1.356024,17.33438,1.261654,8.386486,19.41093,0.2791635,-21.19012,22.30218,,LEFT_ACCELERATE
4.621665,1.093998,14.96597,0.9290824,8.455169,19.69481,0.2791843,-19.75071,22.40091,,LEFT_ACCELERATE
19.36499,1.150542,12.36457,0.8492342,8.359648,19.74752,0.27921,-18.27595,22.50036,,LEFT_ACCELERATE
-1,1.762593,10.25002,1.083534,8.194634,19.50778,0.2792096,-16.75019,22.60454,,LEFT_ACCELERATE
-1,3.022504,8.887163,1.574082,7.940026,19.05467,0.2791932,-15.33936,22.70433,,LEFT_ACCELERATE
-1,4.445994,8.057237,2.160526,7.479246,18.5174,0.279168,-13.97315,22.80298,,RIGHT_ACCELERATE
-1,5.008305,7.73049,2.603787,6.913529,18.068,0.2791709,-12.56414,22.90239,,RIGHT_ACCELERATE
-1,5.708935,7.311308,3.003811,6.492837,17.6742,0.2791606,-11.12216,23.00276,,RIGHT_ACCELERATE
-1,6.073514,7.041235,3.337085,6.08901,17.33054,0.2791661,-9.711446,23.10029,,RIGHT_ACCELERATE
-1,6.188525,6.904536,3.583009,5.766925,17.06243,0.2791648,-8.209162,23.20279,,RIGHT_ACCELERATE
-1,6.307867,6.777859,3.791959,5.510846,16.84377,0.2791651,-6.742424,23.30239,,RIGHT_ACCELERATE
-1,5.988917,6.984162,3.87819,5.354425,16.73407,0.2791684,-5.280119,23.40093,,RIGHT_ACCELERATE
-1,5.971595,6.999322,3.934892,5.286439,16.67134,0.2791618,-3.728171,23.50522,,RIGHT_ACCELERATE
-1,5.858333,7.112466,3.975542,5.231934,16.62824,0.279162,-2.272419,23.60302,,RIGHT_ACCELERATE
-1,5.44434,7.610939,3.924463,5.277273,16.68125,0.2791641,-0.778468,23.70345,,RIGHT_ACCELERATE
-1,5.270354,7.821262,3.836551,5.367453,16.76832,0.2791624,0.705046,23.80323,,ACCELERATE
-1,5.176852,7.919897,3.767864,5.436094,16.83885,0.2791593,2.145102,23.90002,,ACCELERATE
-1,5.084914,8.016608,3.70013,5.503766,16.90363,0.2791608,3.68574,24.00355,,ACCELERATE
-1,5.010011,8.095494,3.645127,5.558729,16.95847,0.2791591,5.14639,24.10168,,ACCELERATE
-1,4.938757,8.170624,3.592938,5.610891,17.01086,0.2791611,6.660301,24.20338,,ACCELERATE
-1,4.871182,8.241937,3.543532,5.660276,17.0598,0.2791596,8.160185,24.30413,,ACCELERATE
-1,4.823504,8.281736,3.499558,5.703565,17.10311,0.2791601,9.595819,24.40055,,LEFT_ACCELERATE
-1,4.926575,8.090465,3.490489,5.709531,17.10889,0.2791601,11.1365,24.50401,,ACCELERATE
