ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
13.94606,4.396228,9.588872,3.024348,6.229617,-29.3344,0.2791779,58.0401,9.900147,,LEFT_ACCELERATE
14.14487,4.747391,9.175741,3.280513,5.974607,-30.74526,0.2791737,57.43212,10.00337,,LEFT_ACCELERATE
15.03544,5.229137,8.284631,3.562831,5.732268,-32.02587,0.2791826,56.74144,10.10124,,LEFT_ACCELERATE
15.74982,5.762666,7.520986,3.919787,5.399634,-33.2766,0.2791774,55.87782,10.20343,,LEFT_ACCELERATE
15.02335,5.891951,7.632561,4.195395,5.058355,-34.4801,0.2791671,54.97698,10.30438,,ACCELERATE
13.64262,5.719563,8.788671,4.334478,4.870358,-35.66232,0.2791626,54.1191,10.40246,,ACCELERATE
12.20612,5.420494,-1,4.352692,4.863245,-36.87397,0.2791605,53.26576,10.50196,,ACCELERATE
10.77073,5.020984,-1,4.25145,5.042248,-38.11935,0.2791593,52.40234,10.6037,,LEFT_ACCELERATE
10.06445,4.71941,-1,4.079116,5.2798,-39.27094,0.2791614,51.54567,10.70012,,LEFT_ACCELERATE
10.19591,4.577309,-1,3.885121,5.432433,-40.44547,0.2791843,50.45345,10.80806,,LEFT_ACCELERATE
11.35089,4.710559,17.53063,3.806482,5.426771,-41.28968,0.2792062,49.37874,10.90014,,LEFT_ACCELERATE
13.52431,5.124903,9.770014,3.895274,5.30342,-41.99529,0.2792075,48.04168,11.00208,,LEFT_ACCELERATE
16.15557,5.579327,8.227549,4.099347,5.110401,-42.49073,0.2791907,46.62677,11.103,,LEFT_ACCELERATE
18.0355,5.805775,7.841337,4.308403,4.898749,-42.86821,0.2791777,45.20064,11.20212,,LEFT_ACCELERATE
19.40965,5.865045,7.886724,4.440237,4.757627,-43.21878,0.2791673,43.73396,11.30339,,LEFT_ACCELERATE
-1,6.018446,7.519884,4.567669,4.632876,-43.47314,0.2791654,42.27207,11.40308,,LEFT_ACCELERATE
-1,5.89161,7.745574,4.621541,4.586546,-43.6916,0.2791639,40.84473,11.50004,,ACCELERATE
-1,5.589862,8.218345,4.571598,4.681979,-43.95039,0.2791611,39.32115,11.6038,,ACCELERATE
-1,5.281086,8.686476,4.434662,4.895337,-44.20869,0.2791618,37.8995,11.70081,,ACCELERATE
-1,4.950097,9.187827,4.209355,5.176571,-44.48395,0.2791594,36.44398,11.80025,,ACCELERATE
19.2352,4.596634,9.722816,3.911212,5.477124,-44.77829,0.2791599,34.92733,11.90398,,ACCELERATE
-1,4.344029,9.873511,3.625477,5.722938,-45.04041,0.2791596,33.49375,12.00184,,LEFT_ACCELERATE
-1,4.377521,9.215769,3.421813,5.829292,-45.19943,0.279166,32.00592,12.10243,,LEFT_ACCELERATE
-1,4.442949,8.888503,3.348363,5.87155,-45.26023,0.2791647,30.50645,12.20322,,LEFT_ACCELERATE
-1,4.365366,8.974659,3.288661,5.930999,-45.32108,0.2791616,29.01784,12.30325,,ACCELERATE
-1,4.267427,9.087528,3.215488,6.004293,-45.39455,0.2791605,27.53447,12.40296,,ACCELERATE
-1,4.158318,9.212889,3.133705,6.086165,-45.47631,0.27916,26.05117,12.50269,,ACCELERATE
-1,4.040334,9.34807,3.045046,6.17488,-45.56504,0.2791608,24.54199,12.60418,,ACCELERATE
-1,3.958926,9.38196,2.958895,6.256039,-45.64793,0.2791591,23.07823,12.70261,,LEFT_ACCELERATE
-1,3.957677,9.274545,2.90966,6.2976,-45.69421,0.2791593,21.61516,12.8009,,ACCELERATE
-1,3.891244,9.345816,2.860525,6.346694,-45.74356,0.2791591,20.08388,12.90375,,ACCELERATE
-1,3.823743,9.419174,2.811026,6.39621,-45.7934,0.279162,18.64815,13.0002,,ACCELERATE
-1,3.746961,9.502509,2.754669,6.452579,-45.84961,0.2791592,17.1039,13.10394,,ACCELERATE
-1,3.673459,9.582191,2.70067,6.506585,-45.90374,0.2791594,15.6606,13.2009,,ACCELERATE
-1,3.595351,9.666793,2.64326,6.563997,-45.96125,0.2791592,14.15658,13.30195,,ACCELERATE
-1,3.515665,9.75305,2.584669,6.622586,-46.01959,0.2791609,12.65065,13.40313,,ACCELERATE
-1,3.437974,9.83712,2.527536,6.679717,-46.07729,0.2791597,11.17346,13.50237,,ACCELERATE
-1,3.379125,9.86208,2.4715,6.733934,-46.13159,0.2791594,9.697656,13.60152,,LEFT_ACCELERATE
-1,3.416737,9.688842,2.451965,6.749057,-46.14849,0.2791594,8.216682,13.70096,,ACCELERATE
-1,3.39843,9.706551,2.438407,6.76259,-46.16243,0.2791604,6.707603,13.80228,,ACCELERATE
-1,3.375399,9.730439,2.421942,6.779058,-46.17902,0.2791588,5.210959,13.90276,,ACCELERATE
-1,3.350415,9.756287,2.404061,6.796941,-46.19693,0.2791603,3.754915,14.00052,,ACCELERATE
-1,3.322322,9.785282,2.383921,6.817082,-46.2171,0.2791595,2.218708,14.10366,,ACCELERATE
-1,3.29378,9.814671,2.363438,6.837565,-46.23757,0.2791597,0.7227578,14.20411,,ACCELERATE
-1,3.266235,9.843003,2.343661,6.857343,-46.25766,0.2791587,-0.7082248,14.30018,,LEFT_ACCELERATE
-1,3.343285,9.618155,2.345322,6.85497,-46.25326,0.2791599,-2.249541,14.40368,,LEFT_ACCELERATE
-1,3.38806,9.559716,2.370997,6.829494,-46.22815,0.2791596,-3.733519,14.50332,,ACCELERATE
-1,3.419382,9.529042,2.392921,6.80757,-46.20649,0.2791584,-5.203537,14.60202,,ACCELERATE
-1,3.448057,9.501109,2.413052,6.787437,-46.1864,0.2791601,-6.72071,14.70389,,ACCELERATE
-1,3.474144,9.475621,2.43134,6.769147,-46.16816,0.2791596,-8.209887,14.80387,,ACCELERATE
-1,3.498262,9.452005,2.448225,6.752262,-46.15128,0.2791603,-9.665742,14.90161,,ACCELERATE
-1,3.522053,9.428679,2.464866,6.735622,-46.13464,0.2791602,-11.15658,15.00171,,ACCELERATE
-1,3.54577,9.405402,2.481441,6.719047,-46.11811,0.2791598,-12.67796,15.10385,,ACCELERATE
-1,3.568377,9.383196,2.497239,6.70325,-46.1023,0.2791595,-14.15932,15.20331,,ACCELERATE
19.47137,3.590588,9.361367,2.512751,6.687739,-46.0868,0.2791581,-15.6283,15.30193,,ACCELERATE
17.99704,3.61272,9.355196,2.528206,6.672287,-46.07134,0.2791606,-17.10504,15.40108,,ACCELERATE
16.52171,3.634758,9.473349,2.543588,6.656906,-46.05592,0.2791603,-18.58381,15.50036,,ACCELERATE
14.99499,3.657511,9.825233,2.55947,6.641025,-46.04007,0.2791595,-20.10889,15.60276,,ACCELERATE
13.48425,3.646787,10.55305,2.575161,6.625335,-46.02438,0.2791596,-21.61934,15.70417,,ACCELERATE
12.42687,3.615046,11.50731,2.601398,6.60157,-45.99695,0.2791595,-23.05587,15.80064,,LEFT_ACCELERATE
12.71332,3.763563,11.13014,2.681351,6.522624,-45.86586,0.2791657,-24.57061,15.90286,,LEFT_ACCELERATE
12.36331,3.869821,11.63435,2.795372,6.406842,-45.63075,0.2791649,-26.03321,16.00235,,LEFT_ACCELERATE
11.00175,3.740351,-1,2.835994,6.362883,-45.39127,0.2791616,-27.48139,16.10089,,ACCELERATE
9.853796,3.548682,-1,2.795786,6.437243,-45.1467,0.2791598,-28.95274,16.20104,,LEFT_ACCELERATE
9.784792,3.492757,-1,2.735234,6.481946,-44.81178,0.2791669,-30.3876,16.3001,,LEFT_ACCELERATE
10.84103,3.70756,-1,2.775309,6.423126,-44.26514,0.2791924,-31.83292,16.40415,,LEFT_ACCELERATE
13.03398,4.265915,10.51828,2.96949,6.274334,-43.53714,0.2792127,-33.05948,16.50031,,LEFT_ACCELERATE
15.29657,5.067819,8.345675,3.35664,6.005159,-42.5541,0.2792011,-34.20176,16.60188,,LEFT_ACCELERATE
16.5372,5.775095,7.377778,3.798487,5.610522,-41.45716,0.2791863,-35.19714,16.70152,,LEFT_ACCELERATE
16.24466,6.087358,7.12684,4.177829,5.15431,-40.28875,0.2791704,-36.1603,16.80321,,LEFT_ACCELERATE
14.9066,6.004574,7.666533,4.389763,4.837332,-39.17468,0.2791643,-37.10621,16.90135,,ACCELERATE
13.4956,5.765185,9.098444,4.478565,4.718156,-38.06667,0.2791622,-38.08303,17.00052,,ACCELERATE
12.04071,5.41289,-1,4.454643,4.788383,-36.95689,0.2791598,-39.08461,17.10089,,ACCELERATE
10.73582,5.003424,-1,4.310817,5.028075,-35.85969,0.2791605,-40.08032,17.20037,,LEFT_ACCELERATE
10.2624,4.711616,-1,4.093391,5.282441,-34.69579,0.2791633,-41.03129,17.30139,,LEFT_ACCELERATE
10.77213,4.639278,15.7586,3.909961,5.396256,-33.45826,0.279188,-41.81665,17.40004,,LEFT_ACCELERATE
13.34736,4.893384,10.64533,3.854608,5.359086,-32.02984,0.2792113,-42.41193,17.50437,,LEFT_ACCELERATE
19.72331,5.378465,8.468425,3.988774,5.216639,-30.58935,0.2792019,-42.72571,17.60373,,LEFT_ACCELERATE
-1,5.845944,7.466547,4.213925,5.003222,-29.13139,0.2791861,-42.85479,17.7022,,LEFT_ACCELERATE
-1,6.068892,7.110023,4.427976,4.782259,-27.6411,0.2791724,-42.9058,17.80235,,LEFT_ACCELERATE
-1,5.994326,7.195277,4.534633,4.66593,-26.14738,0.2791643,-42.97364,17.90277,,ACCELERATE
-1,5.869009,7.349171,4.530273,4.694991,-24.67098,0.2791607,-43.06934,18.0021,,ACCELERATE
-1,5.719872,7.531883,4.442324,4.802069,-23.18019,0.2791606,-43.18388,18.10248,,ACCELERATE
-1,5.556459,7.731735,4.316219,4.928363,-21.68976,0.2791612,-43.30988,18.20291,,RIGHT_ACCELERATE
-1,5.215155,8.306714,4.166842,5.110509,-20.19274,0.2791619,-43.47695,18.30408,,RIGHT_ACCELERATE
-1,4.888057,8.829849,3.957242,5.338886,-18.75478,0.2791611,-43.69209,18.4017,,ACCELERATE
-1,4.605443,9.209147,3.728817,5.567474,-17.24735,0.2791605,-43.91768,18.50403,,ACCELERATE
19.34959,4.386544,9.404963,3.513661,5.767167,-15.79433,0.2791605,-44.12336,18.60256,,LEFT_ACCELERATE
-1,4.385514,9.060815,3.359868,5.87217,-14.29029,0.2791621,-44.25432,18.70398,,LEFT_ACCELERATE
18.95568,4.292516,9.128733,3.268752,5.958442,-12.8526,0.2791607,-44.3445,18.80069,,ACCELERATE
17.48498,4.160514,9.282881,3.168302,6.058905,-11.35905,0.2791608,-44.44495,18.90119,,ACCELERATE
15.99214,4.0205,9.516877,3.061905,6.165359,-9.856407,0.2791606,-44.55102,19.00232,,ACCELERATE
14.53686,3.880322,9.981925,2.955282,6.272017,-8.393332,0.2791602,-44.65749,19.10079,,ACCELERATE
13.07703,3.737308,10.87009,2.846421,6.380895,-6.916796,0.2791601,-44.76707,19.20019,,ACCELERATE
11.55884,3.562428,13.12209,2.731907,6.495418,-5.407689,0.2791608,-44.88056,19.30179,,ACCELERATE
10.53175,3.399568,-1,2.631011,6.592257,-3.923906,0.2791597,-44.97474,19.40163,,LEFT_ACCELERATE
10.84316,3.434122,-1,2.595457,6.610272,-2.416107,0.2791706,-44.95315,19.50303,,LEFT_ACCELERATE
12.10317,3.706007,12.09963,2.676964,6.524443,-0.9615554,0.2791851,-44.74162,19.60196,,LEFT_ACCELERATE
12.52901,3.970412,11.33495,2.845011,6.368565,0.4857261,0.2791754,-44.37412,19.70234,,LEFT_ACCELERATE
11.52805,3.95242,-1,2.954977,6.243914,1.93113,0.2791662,-43.96791,19.80315,,ACCELERATE
10.20551,3.765596,-1,2.954714,6.260665,3.355805,0.2791615,-43.58712,19.90216,,LEFT_ACCELERATE
9.686904,3.648616,-1,2.898443,6.33638,4.804362,0.2791629,-43.14888,20.00384,,LEFT_ACCELERATE
10.18924,3.720469,-1,2.887633,6.324524,6.123092,0.2791812,-42.59414,20.1001,,LEFT_ACCELERATE
10.84372,3.913289,-1,2.960735,6.236183,7.421635,0.2791808,-41.84015,20.20112,,LEFT_ACCELERATE
10.41167,3.904345,-1,3.037684,6.175468,8.65156,0.2791702,-41.01387,20.30064,,LEFT_ACCELERATE
9.076283,3.650638,-1,2.997917,6.279401,9.900082,0.2791656,-40.18298,20.40134,,ACCELERATE
7.65881,3.269225,-1,2.833218,6.590872,11.17461,0.2791598,-39.36179,20.50313,,LEFT_ACCELERATE
6.820278,2.918807,-1,2.583035,6.938087,12.40286,0.2791614,-38.52186,20.60309,,LEFT_ACCELERATE
6.729571,2.698411,-1,2.327205,7.112375,13.53576,0.2791803,-37.56407,20.7029,,LEFT_ACCELERATE
7.622343,2.688529,-1,2.191507,7.100716,14.50787,0.2792059,-36.44306,20.80289,,LEFT_ACCELERATE
9.756379,2.965758,16.46829,2.225561,6.971672,15.23901,0.279216,-35.18734,20.90092,,LEFT_ACCELERATE
12.66356,3.493309,11.4306,2.449425,6.778281,15.75903,0.2792049,-33.75714,21.00359,,LEFT_ACCELERATE
15.75467,4.015947,9.912663,2.738308,6.522408,16.07855,0.2791861,-32.3552,21.10034,,LEFT_ACCELERATE
-1,4.639098,8.69289,3.086873,6.228561,16.27696,0.2791871,-30.8684,21.20124,,LEFT_ACCELERATE
-1,5.500181,7.518287,3.52943,5.86581,16.29258,0.279184,-29.36724,21.30224,,LEFT_ACCELERATE
-1,6.044661,6.939789,3.941806,5.4315,16.21715,0.2791717,-27.89988,21.40092,,LEFT_ACCELERATE
-1,6.21343,6.805807,4.227966,5.04315,16.15009,0.2791654,-26.37631,21.50334,,RIGHT_ACCELERATE
-1,6.053556,7.009057,4.364921,4.834788,16.14668,0.2791658,-24.89819,21.60265,,RIGHT_ACCELERATE
-1,5.720807,7.4745,4.340767,4.874444,16.24708,0.2791656,-23.39061,21.70415,,ACCELERATE
-1,5.562203,7.663128,4.253847,4.97671,16.36464,0.2791599,-21.92627,21.80277,,ACCELERATE
-1,5.40705,7.845942,4.135295,5.095286,16.4828,0.2791613,-20.46341,21.9013,,ACCELERATE
-1,5.264569,7.998969,4.012921,5.21503,16.60291,0.2791601,-18.95164,22.00311,,LEFT_ACCELERATE
-1,5.409262,7.675236,3.93948,5.26467,16.66137,0.2791617,-17.46634,22.10298,,LEFT_ACCELERATE
-1,5.559226,7.462327,3.952827,5.247317,16.64624,0.2791614,-15.96988,22.20346,,ACCELERATE
-1,5.578243,7.442814,3.965783,5.234353,16.63397,0.2791598,-14.51093,22.30141,,ACCELERATE
-1,5.571722,7.454209,3.970705,5.229579,16.62993,0.2791617,-13.0052,22.4025,,RIGHT_ACCELERATE
-1,5.275848,7.888866,3.92513,5.287374,16.68493,0.279164,-11.50764,22.50318,,RIGHT_ACCELERATE
-1,5.037951,8.228018,3.811779,5.410748,16.80226,0.2791625,-10.04968,22.60139,,ACCELERATE
-1,4.881817,8.408153,3.693995,5.528604,16.91926,0.2791606,-8.572006,22.70091,,ACCELERATE
-1,4.733141,8.578767,3.581181,5.641358,17.03184,0.2791604,-7.093107,22.80048,,ACCELERATE
-1,4.584304,8.749593,3.468316,5.754172,17.14391,0.2791606,-5.579659,22.90236,,ACCELERATE
-1,4.445174,8.90934,3.362887,5.859566,17.24978,0.2791598,-4.12289,23.00041,,ACCELERATE
-1,4.321626,9.02521,3.256056,5.963681,17.35397,0.2791609,-2.632462,23.10072,,LEFT_ACCELERATE
-1,4.39271,8.751976,3.197511,6.006485,17.40417,0.2791601,-1.145956,23.20061,,LEFT_ACCELERATE
-1,4.37792,8.747926,3.174209,6.028755,17.42779,0.2791607,0.3697461,23.30239,,ACCELERATE
-1,4.33946,8.788472,3.146377,6.05659,17.45582,0.2791602,1.852618,23.40196,,ACCELERATE
-1,4.296047,8.834376,3.11504,6.087937,17.48722,0.2791604,3.341321,23.50192,,ACCELERATE
-1,4.24983,8.883142,3.081607,6.121377,17.52104,0.2791604,4.840673,23.6026,,ACCELERATE
-1,4.201758,8.933785,3.046784,6.156203,17.55589,0.2791602,6.321232,23.70203,,ACCELERATE
-1,4.151619,8.986559,3.010433,6.192554,17.59193,0.2791599,7.811237,23.80209,,ACCELERATE
-1,4.100162,9.040682,2.973109,6.229877,17.6293,0.2791604,9.328826,23.904,,ACCELERATE
-1,4.049683,9.093756,2.936484,6.266501,17.66617,0.2791602,10.80886,24.0034,,ACCELERATE
-1,3.998499,9.147556,2.899338,6.303644,17.70297,0.27916,12.27528,24.10188,,ACCELERATE
-1,3.945689,9.20305,2.86101,6.341969,17.74125,0.2791607,13.79321,24.20382,,ACCELERATE
-1,3.893788,9.25758,2.823339,6.379638,17.77913,0.2791599,15.29088,24.30439,,ACCELERATE
-1,3.843194,9.310728,2.786617,6.416356,17.81577,0.2791615,16.73661,24.40148,,ACCELERATE
-1,3.791471,9.365056,2.749071,6.453899,17.85324,0.2791598,18.21402,24.5007,,ACCELERATE
-1,3.737729,9.421502,2.710061,6.492904,17.89214,0.2791604,19.74674,24.60363,,ACCELERATE
