ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
19.27374,9.999719,2.261086,7.501094,1.771652,10.6461,0.2792051,46.70288,6.702312,,LEFT_ACCELERATE
-1,10.51395,1.70557,7.916722,1.366218,9.504578,0.2791889,47.67471,6.803206,,LEFT_ACCELERATE
19.93822,10.57009,1.325067,8.225348,1.013473,8.335705,0.2791743,48.55674,6.901562,,LEFT_ACCELERATE
18.6778,10.21166,1.199623,8.369266,0.8276916,7.158,0.2791644,49.45994,7.001229,,LEFT_ACCELERATE
17.70123,9.829591,1.312157,8.399431,0.8168811,5.957742,0.2791615,50.38111,7.102816,,ACCELERATE
16.30358,9.287492,1.829316,8.326935,0.9777661,4.809006,0.2791628,51.27365,7.200486,,ACCELERATE
14.82778,8.650663,3.125475,8.128382,1.330914,3.628368,0.2791598,52.21019,7.301661,,LEFT_ACCELERATE
13.93502,8.067569,5.580925,7.79011,1.810346,2.452001,0.2791606,53.11509,7.401333,,LEFT_ACCELERATE
14.34666,7.666699,6.900933,7.340964,2.254865,1.190256,0.2791751,53.92057,7.502018,,LEFT_ACCELERATE
17.11624,7.527237,6.039148,6.909617,2.546463,-0.1874069,0.2792011,54.5388,7.603744,,LEFT_ACCELERATE
-1,7.750668,4.977017,6.646904,2.652008,-1.618366,0.2792078,54.89012,7.703081,,LEFT_ACCELERATE
-1,8.244243,4.35054,6.570701,2.666968,-3.099043,0.2791914,55.02349,7.803172,,LEFT_ACCELERATE
-1,8.744389,3.98616,6.582609,2.636576,-4.578965,0.2791812,55.02857,7.902618,,LEFT_ACCELERATE
-1,9.83931,3.431779,6.685564,2.52146,-6.082263,0.2791807,54.90893,8.004054,,LEFT_ACCELERATE
16.43357,11.51726,2.816578,7.020815,2.266281,-7.508081,0.2791809,54.63109,8.101737,,LEFT_ACCELERATE
12.04668,12.4418,2.347383,7.391758,1.925103,-9.001938,0.279167,54.28601,8.204732,,RIGHT_ACCELERATE
-1,11.92524,2.149842,7.572673,1.675158,-10.46393,0.2791716,54.06243,8.304184,,RIGHT_ACCELERATE
-1,11.75785,2.032897,7.679627,1.547165,-11.90161,0.2791649,53.93864,8.401101,,ACCELERATE
-1,11.86763,1.89124,7.790483,1.43312,-13.37276,0.2791621,53.82585,8.500162,,RIGHT_ACCELERATE
-1,11.70675,1.822117,7.858059,1.353781,-14.88061,0.2791619,53.75008,8.601535,,ACCELERATE
-1,11.77289,1.731755,7.92533,1.286417,-16.35524,0.2791611,53.68209,8.70064,,ACCELERATE
-1,11.75669,1.635095,7.997101,1.214669,-17.86556,0.2791612,53.61023,8.802148,,ACCELERATE
-1,11.64016,1.537146,8.069833,1.141959,-19.3535,0.2791606,53.53792,8.902157,,ACCELERATE
-1,11.42909,1.436529,8.144562,1.067246,-20.86875,0.2791604,53.46324,9.004007,,ACCELERATE
-1,11.15005,1.339173,8.216878,0.9949421,-22.32182,0.2791603,53.39095,9.101681,,ACCELERATE
-1,10.77882,1.253754,8.288861,0.9184904,-23.84793,0.2791607,53.31454,9.204267,,ACCELERATE
18.62983,10.3483,1.283322,8.316341,0.8822476,-25.32357,0.2791597,53.24032,9.303457,,ACCELERATE
17.13284,9.846288,1.503105,8.271185,0.9427854,-26.8242,0.2791608,53.16462,9.404331,,ACCELERATE
15.90897,9.375884,1.925681,8.154903,1.10561,-28.25516,0.2791598,53.07962,9.500582,,LEFT_ACCELERATE
15.22403,9.061968,2.37663,7.984361,1.298471,-29.75621,0.2791637,52.894,9.602228,,LEFT_ACCELERATE
14.06052,8.575413,3.328112,7.818518,1.549566,-31.19234,0.2791625,52.64738,9.700068,,ACCELERATE
12.74052,7.95321,-1,7.547273,1.975171,-32.72423,0.2791619,52.3736,9.804558,,LEFT_ACCELERATE
12.12081,7.502433,-1,7.171999,2.396071,-34.12716,0.2791677,52.02467,9.901753,,LEFT_ACCELERATE
12.08259,7.222744,-1,6.771608,2.732978,-35.53186,0.2791948,51.47255,10.00338,,LEFT_ACCELERATE
12.7415,7.194357,-1,6.475506,2.894131,-36.76068,0.2792132,50.72246,10.10045,,LEFT_ACCELERATE
13.94167,7.38799,6.267895,6.328771,2.93084,-37.86861,0.2792193,49.71,10.20177,,LEFT_ACCELERATE
15.59007,7.778321,4.958014,6.357948,2.844398,-38.77358,0.2792117,48.49433,10.30418,,LEFT_ACCELERATE
17.27357,8.116654,4.356784,6.495386,2.702566,-39.4477,0.2791951,47.23992,10.40023,,LEFT_ACCELERATE
18.3854,8.226886,4.170219,6.640068,2.564659,-40.05614,0.2791793,45.84197,10.50268,,LEFT_ACCELERATE
19.38932,8.177606,4.226397,6.698696,2.507834,-40.60307,0.2791689,44.44969,10.60317,,LEFT_ACCELERATE
-1,8.425051,3.889385,6.758819,2.441673,-41.00066,0.2791795,43.06581,10.70004,,LEFT_ACCELERATE
-1,8.696527,3.574526,6.880344,2.32022,-41.25137,0.2791787,41.59219,10.80055,,LEFT_ACCELERATE
-1,8.650696,3.631479,6.954905,2.249142,-41.44935,0.2791685,40.05988,10.90431,,ACCELERATE
-1,8.403673,4.004345,6.925847,2.327773,-41.66191,0.2791629,38.59633,11.00361,,LEFT_ACCELERATE
-1,8.432089,4.081273,6.812549,2.464309,-41.84417,0.2791617,37.15975,11.10087,,LEFT_ACCELERATE
12.86323,8.669429,3.96055,6.702981,2.538864,-41.9412,0.2993926,35.68482,11.20046,,LEFT_ACCELERATE
8.795277,8.607697,4.062289,6.645014,2.608918,-42.02638,0.3104006,34.13488,11.30458,,ACCELERATE
13.83316,8.460253,4.219715,6.527919,2.711654,-42.1129,0.2963424,32.70652,11.40069,,LEFT_ACCELERATE
15.31857,8.60505,4.172801,6.43449,2.78099,-42.1823,0.2885466,31.18832,11.5029,,LEFT_ACCELERATE
18.87544,8.574637,4.224867,6.38302,2.829842,-42.23038,0.2832561,29.70908,11.6022,,ACCELERATE
-1,8.494241,4.314653,6.322289,2.890433,-42.28956,0.2801861,28.21439,11.7026,,ACCELERATE
-1,8.453124,4.3819,6.256054,2.953951,-42.35254,0.2794119,26.69293,11.80482,,LEFT_ACCELERATE
-1,8.917895,4.135945,6.249803,2.950572,-42.34639,0.2792244,25.25277,11.9016,,LEFT_ACCELERATE
-1,9.75782,3.728404,6.395454,2.829094,-42.21426,0.2791838,23.78297,12.00076,,LEFT_ACCELERATE
-1,10.13979,3.474672,6.569513,2.662711,-42.04708,0.279166,22.30735,12.10047,,ACCELERATE
-1,10.38411,3.266963,6.72893,2.50318,-41.88901,0.2791617,20.77633,12.2038,,ACCELERATE
-1,10.48355,3.110502,6.862593,2.362761,-41.75288,0.2791626,19.28715,12.30421,,RIGHT_ACCELERATE
-1,10.38933,3.046369,6.941053,2.272954,-41.66684,0.279162,17.81838,12.403,,ACCELERATE
-1,10.50708,2.939323,7.021238,2.192659,-41.58639,0.2791598,16.34693,12.50193,,ACCELERATE
-1,10.62698,2.831968,7.10131,2.11259,-41.50648,0.2791615,14.8874,12.60006,,ACCELERATE
-1,10.75043,2.721537,7.183659,2.03025,-41.42414,0.2791599,13.38441,12.70111,,RIGHT_ACCELERATE
-1,10.45898,2.733312,7.22517,1.977286,-41.37706,0.2791625,11.87596,12.80247,,RIGHT_ACCELERATE
-1,10.35776,2.754198,7.227657,1.973142,-41.37288,0.2791596,10.38468,12.9026,,ACCELERATE
-1,10.3693,2.742956,7.23571,1.965088,-41.36449,0.2791613,8.902004,13.00214,,ACCELERATE
-1,10.38756,2.725829,7.247827,1.952981,-41.35226,0.2791598,7.409363,13.10235,,ACCELERATE
-1,10.40907,2.705378,7.262364,1.938452,-41.33765,0.2791606,5.932581,13.2015,,ACCELERATE
-1,10.25519,2.74064,7.265956,1.934065,-41.33508,0.2791604,4.45933,13.30041,,RIGHT_ACCELERATE
-1,10.16191,2.790529,7.242813,1.957481,-41.35821,0.2791609,2.92772,13.40325,,ACCELERATE
-1,10.13546,2.817562,7.223806,1.976485,-41.37703,0.2791602,1.464911,13.50147,,ACCELERATE
-1,10.11195,2.841904,7.206602,1.993685,-41.39413,0.2791601,-0.06161806,13.60396,,ACCELERATE
-1,10.09166,2.86285,7.191809,2.008475,-41.40893,0.2791607,-1.529344,13.7025,,ACCELERATE
-1,10.07285,2.882213,7.178147,2.022135,-41.42255,0.2791607,-2.988126,13.80044,,ACCELERATE
-1,10.05399,2.901599,7.16448,2.0358,-41.43622,0.2791607,-4.537519,13.90446,,ACCELERATE
-1,10.03684,2.919199,7.152077,2.048201,-41.44862,0.27916,-6.002301,14.0028,,ACCELERATE
-1,10.02011,2.93633,7.140013,2.060263,-41.46067,0.2791604,-7.466623,14.10111,,ACCELERATE
-1,10.00345,2.953402,7.127987,2.072287,-41.47268,0.2791602,-8.95593,14.2011,,ACCELERATE
-1,9.986595,2.97066,7.115837,2.084437,-41.48486,0.2791604,-10.48863,14.304,,ACCELERATE
-1,9.970398,2.98723,7.10417,2.096102,-41.4965,0.2791599,-11.97193,14.40358,,ACCELERATE
-1,9.9542,3.003807,7.0925,2.107771,-41.50815,0.2791599,-13.46693,14.50395,,ACCELERATE
-1,9.938336,3.02002,7.081084,2.119185,-41.51952,0.2791599,-14.93607,14.60258,,ACCELERATE
-1,9.914,3.036467,7.069505,2.130763,-41.53113,0.279161,-16.44246,14.70372,,ACCELERATE
-1,9.830557,3.052449,7.058254,2.142012,-41.54248,0.2791599,-17.92137,14.80301,,ACCELERATE
-1,9.663067,3.068413,7.047015,2.15325,-41.5536,0.2791606,-19.37528,14.90062,,ACCELERATE
19.95414,9.405728,3.084514,7.035357,2.164908,-41.56526,0.2791604,-20.90458,15.00329,,ACCELERATE
18.49028,9.085313,3.186504,7.02422,2.176043,-41.5764,0.2791604,-22.36959,15.10165,,ACCELERATE
17.07063,8.712297,3.466749,7.000384,2.200633,-41.58554,0.279159,-23.83574,15.20008,,ACCELERATE
15.55945,8.246424,4.080921,6.921942,2.318799,-41.59156,0.2791597,-25.36925,15.30303,,LEFT_ACCELERATE
14.44646,7.842968,4.958155,6.771225,2.515854,-41.57233,0.2791603,-26.83909,15.40175,,LEFT_ACCELERATE
14.19008,7.676809,5.378222,6.587824,2.681279,-41.42199,0.2791755,-28.36112,15.50462,,LEFT_ACCELERATE
14.68314,7.789999,4.98714,6.489153,2.734347,-41.0844,0.2791964,-29.75209,15.60102,,LEFT_ACCELERATE
15.70255,8.153087,4.27402,6.539743,2.657334,-40.47771,0.2792035,-31.14326,15.7033,,LEFT_ACCELERATE
16.24511,8.432193,3.860522,6.687629,2.51003,-39.71908,0.2791944,-32.37319,15.80057,,LEFT_ACCELERATE
17.28745,8.901179,3.295095,6.913342,2.295519,-38.76515,0.2792007,-33.53576,15.90185,,LEFT_ACCELERATE
18.22753,9.352217,2.772637,7.209781,2.015977,-37.67419,0.2791958,-34.53724,16.00153,,LEFT_ACCELERATE
19.89728,9.948917,2.204082,7.562451,1.692395,-36.43437,0.2792036,-35.40992,16.10362,,LEFT_ACCELERATE
-1,10.8369,1.565001,8.026438,1.294544,-35.14618,0.279209,-36.0308,16.2,,LEFT_ACCELERATE
-1,11.61493,0.9363499,8.541699,0.7945088,-33.67658,0.2791751,-36.50628,16.30393,,RIGHT_ACCELERATE
-1,10.47291,0.8080224,8.647203,0.5503192,-32.33969,0.2791998,-37.0541,16.40183,,RIGHT_ACCELERATE
19.07265,9.692738,1.2829,8.529351,0.7372932,-31.08385,0.2791574,-37.84952,16.50224,,RIGHT_ACCELERATE
16.21331,8.795908,2.735985,8.26699,1.198186,-29.85488,0.2791827,-38.73388,16.60394,,RIGHT_ACCELERATE
14.89895,8.08427,5.398806,7.872756,1.775483,-28.65336,0.2791543,-39.57793,16.70254,,LEFT_ACCELERATE
15.00822,7.545754,6.960006,7.359772,2.336966,-27.38269,0.2791743,-40.34047,16.80218,,LEFT_ACCELERATE
17.3995,7.234522,6.593109,6.834106,2.751842,-26.04968,0.279187,-40.92744,16.90023,,LEFT_ACCELERATE
-1,7.415796,5.505307,6.412538,2.961894,-24.58813,0.2792141,-41.28957,17.00175,,LEFT_ACCELERATE
-1,8.177138,4.58955,6.241789,2.9873,-23.09982,0.2792028,-41.3749,17.10225,,LEFT_ACCELERATE
-1,9.246376,3.934158,6.336826,2.867538,-21.61727,0.2791886,-41.25807,17.20232,,LEFT_ACCELERATE
-1,10.27933,3.436883,6.580945,2.660151,-20.13566,0.2791758,-41.03706,17.30296,,LEFT_ACCELERATE
15.04871,11.65123,2.90581,6.934649,2.379938,-18.71839,0.27917,-40.73881,17.40025,,LEFT_ACCELERATE
12.27292,12.35707,2.479935,7.281178,2.045901,-17.22619,0.279164,-40.40842,17.50287,,RIGHT_ACCELERATE
-1,11.95918,2.266516,7.473094,1.789029,-15.74288,0.279166,-40.17262,17.60383,,RIGHT_ACCELERATE
-1,11.8717,2.120331,7.599955,1.641222,-14.3145,0.2791636,-40.02948,17.70024,,ACCELERATE
-1,12.0728,1.939297,7.740221,1.50065,-12.83469,0.2791601,-39.88876,17.80003,,ACCELERATE
-1,12.04749,1.783679,7.865381,1.366809,-11.34999,0.279161,-39.75782,17.9001,,RIGHT_ACCELERATE
-1,12.02165,1.630576,7.983214,1.247956,-9.860499,0.2791588,-39.63934,18.00041,,ACCELERATE
-1,11.91114,1.469409,8.106555,1.124628,-8.332895,0.2791598,-39.51639,18.1033,,ACCELERATE
-1,11.71336,1.311886,8.227113,1.004095,-6.852786,0.2791592,-39.3963,18.203,,ACCELERATE
-1,11.43796,1.156326,8.346174,0.8850577,-5.395172,0.2791589,-39.27742,18.30117,,ACCELERATE
-1,11.06805,1.013083,8.455104,0.7595099,-3.865295,0.2791603,-39.15218,18.40422,,ACCELERATE
18.95611,10.64106,0.9889723,8.503623,0.6955954,-2.399012,0.2791603,-39.03183,18.50299,,ACCELERATE
17.49881,10.15391,1.129574,8.480786,0.7325888,-0.9056331,0.2791604,-38.90684,18.6036,,LEFT_ACCELERATE
16.71552,9.865762,1.328934,8.396433,0.8235487,0.5446249,0.2791627,-38.72747,18.70178,,LEFT_ACCELERATE
16.11499,9.636249,1.529684,8.327868,0.913886,1.997574,0.2791681,-38.42162,18.80155,,LEFT_ACCELERATE
14.91385,9.149301,2.084389,8.200967,1.102003,3.459296,0.2791628,-38.06718,18.90254,,LEFT_ACCELERATE
14.27587,8.782398,2.797043,7.993176,1.351419,4.894542,0.2791678,-37.63373,19.00331,,LEFT_ACCELERATE
14.32752,8.639871,3.161536,7.774331,1.545002,6.224646,0.2791907,-37.04735,19.10116,,LEFT_ACCELERATE
15.14383,8.765012,2.986216,7.618163,1.630505,7.476673,0.2792134,-36.21795,19.20242,,LEFT_ACCELERATE
16.48994,9.106194,2.56463,7.625427,1.583706,8.526212,0.2792182,-35.18374,19.30188,,LEFT_ACCELERATE
18.34862,9.575896,2.127675,7.768345,1.429085,9.369167,0.2792088,-33.98205,19.401,,LEFT_ACCELERATE
-1,9.891483,1.782511,7.970165,1.226695,10.06902,0.2791753,-32.63992,19.50293,,RIGHT_ACCELERATE
18.33071,9.364211,2.043581,8.021623,1.208943,10.79141,0.2791708,-31.32338,19.60389,,RIGHT_ACCELERATE
15.73818,8.596459,3.271647,7.899498,1.496424,11.61028,0.2791659,-30.08998,19.70337,,RIGHT_ACCELERATE
14.66092,7.999778,5.413117,7.601377,1.940579,12.4349,0.2791603,-28.87137,19.80218,,LEFT_ACCELERATE
15.10494,7.594086,6.582635,7.188789,2.366539,13.18931,0.2791704,-27.55521,19.90419,,LEFT_ACCELERATE
18.18842,7.430036,6.00669,6.783361,2.661919,13.74182,0.2791952,-26.19516,20.00304,,LEFT_ACCELERATE
-1,7.72182,5.004643,6.52507,2.768527,14.04932,0.2792076,-24.78041,20.10063,,LEFT_ACCELERATE
-1,8.366595,4.308137,6.461624,2.764695,14.13217,0.2791965,-23.303,20.20028,,LEFT_ACCELERATE
-1,9.438929,3.676458,6.555551,2.645914,14.03585,0.2791955,-21.80123,20.30155,,LEFT_ACCELERATE
14.52211,11.74453,2.889143,6.945112,2.377375,13.72988,0.2792006,-20.36202,20.40064,,LEFT_ACCELERATE
7.615663,14.33641,2.188043,7.552814,1.941638,13.26647,0.2791635,-18.8989,20.50382,,RIGHT_ACCELERATE
8.219041,13.61889,1.848266,7.809202,1.554028,12.91917,0.279173,-17.45421,20.60375,,RIGHT_ACCELERATE
10.78743,12.80664,1.686614,7.930058,1.340857,12.7259,0.279168,-16.02331,20.70082,,RIGHT_ACCELERATE
11.88154,12.6601,1.534055,8.052634,1.193725,12.5842,0.2791654,-14.51254,20.80271,,RIGHT_ACCELERATE
-1,12.00108,1.515429,8.088333,1.121791,12.5208,0.2791659,-13.00072,20.90436,,RIGHT_ACCELERATE
-1,11.89894,1.503306,8.104107,1.102127,12.50061,0.2791612,-11.55984,21.00111,,ACCELERATE
-1,11.66836,1.511109,8.11517,1.086076,12.48711,0.2791605,-10.06038,21.1018,,RIGHT_ACCELERATE
-1,10.8522,1.732517,8.04497,1.165796,12.57064,0.2791662,-8.571669,21.20199,,RIGHT_ACCELERATE
-1,10.45397,1.997986,7.908292,1.314128,12.71671,0.2791618,-7.091664,21.30185,,ACCELERATE
-1,10.27546,2.203685,7.772901,1.449497,12.85115,0.2791586,-5.619689,21.40108,,ACCELERATE
-1,10.1103,2.395261,7.646362,1.575889,12.97646,0.2791605,-4.123433,21.50188,,ACCELERATE
-1,9.956752,2.572857,7.529132,1.693017,13.09331,0.2791587,-2.640954,21.60172,,ACCELERATE
-1,9.808596,2.743814,7.41636,1.805719,13.20558,0.2791599,-1.155898,21.7017,,ACCELERATE
-1,9.666145,2.907945,7.308143,1.913887,13.31336,0.2791585,0.3109078,21.80044,,ACCELERATE
-1,9.523037,3.072676,7.199564,2.022429,13.42173,0.2791604,1.815039,21.90168,,ACCELERATE
-1,9.383272,3.233451,7.093618,2.128348,13.5272,0.2791587,3.298856,22.00155,,ACCELERATE
-1,9.241172,3.396839,6.985964,2.235979,13.63441,0.2791598,4.821219,22.104,,ACCELERATE
-1,9.108575,3.549257,6.88555,2.336376,13.73503,0.2791602,6.259024,22.20076,,ACCELERATE
-1,8.970365,3.708088,6.780915,2.440995,13.83894,0.2791593,7.750134,22.30112,,ACCELERATE
-1,8.832679,3.86629,6.676698,2.545198,13.94408,0.2791592,9.263577,22.40297,,ACCELERATE
-1,8.693277,4.026442,6.571199,2.650684,14.04832,0.2791607,10.7672,22.50415,,ACCELERATE
-1,8.751364,4.053547,6.478155,2.731962,14.12971,0.2791598,12.23361,22.60278,,LEFT_ACCELERATE
-1,9.136143,3.864779,6.472331,2.727692,14.12587,0.2791621,13.69536,22.70096,,LEFT_ACCELERATE
-1,9.207832,3.813121,6.498652,2.701365,14.10035,0.279161,15.17094,22.80004,,ACCELERATE
-1,9.23416,3.786503,6.517704,2.682313,14.08183,0.2791598,16.72269,22.90423,,ACCELERATE
-1,9.152943,3.815357,6.524116,2.676184,14.07714,0.2791609,18.16748,23.00124,,RIGHT_ACCELERATE
-1,8.580218,4.169911,6.463922,2.755735,14.15591,0.2791668,19.6429,23.10053,,RIGHT_ACCELERATE
-1,8.17565,4.557344,6.312564,2.926251,14.32053,0.2791627,21.16747,23.2035,,ACCELERATE
-1,7.973961,4.799618,6.157547,3.081386,14.47449,0.2791609,22.6128,23.30108,,ACCELERATE
-1,7.773119,5.041436,6.001647,3.237162,14.62901,0.2791594,24.13461,23.40377,,ACCELERATE
-1,7.650349,5.20241,5.857062,3.374384,14.76667,0.2791592,25.60597,23.50299,,LEFT_ACCELERATE
-1,7.994984,4.950936,5.779874,3.422466,14.82011,0.2791668,27.04921,23.60007,,LEFT_ACCELERATE
-1,9.01742,4.372816,5.904216,3.320967,14.70315,0.2791738,28.58482,23.70366,,LEFT_ACCELERATE
-1,9.800293,3.956119,6.139878,3.121794,14.49195,0.2791688,30.01178,23.80055,,LEFT_ACCELERATE
-1,10.05996,3.661361,6.369198,2.894831,14.26737,0.2791619,31.52414,23.90321,,ACCELERATE
-1,10.13283,3.410282,6.568035,2.695729,14.06989,0.2791618,32.95887,24.00044,,ACCELERATE
-1,10.07615,3.164229,6.762743,2.500817,13.87664,0.2791596,34.4366,24.10049,,ACCELERATE
-1,9.923358,2.952966,6.943259,2.32018,13.69049,0.2791597,35.91091,24.20026,,ACCELERATE
19.73777,9.660625,2.829846,7.108775,2.13154,13.50862,0.2791605,37.38579,24.30002,,ACCELERATE
18.18029,9.302094,2.874516,7.198576,2.007474,13.32226,0.2791595,38.92666,24.40422,,RIGHT_ACCELERATE
16.18236,8.697905,3.360751,7.180896,2.039551,13.1881,0.2791634,40.36717,24.50138,,RIGHT_ACCELERATE
