ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
19.54778,6.225296,6.779103,4.287485,4.916127,16.31147,0.2791598,32.95764,24.90496,,LEFT_ACCELERATE
19.09611,6.493182,6.514502,4.383181,4.835539,16.22058,0.279161,34.38211,25.00083,,LEFT_ACCELERATE
17.73956,6.491071,6.557955,4.506964,4.714551,16.09785,0.2791603,35.89353,25.10263,,ACCELERATE
16.26594,6.356961,6.86088,4.610628,4.598036,15.98211,0.2791595,37.38924,25.20335,,LEFT_ACCELERATE
15.64545,6.3468,6.970304,4.697063,4.509694,15.83182,0.2791624,38.8377,25.30116,,LEFT_ACCELERATE
14.80554,6.271545,7.322013,4.778821,4.421567,15.60442,0.2791596,40.30692,25.40099,,ACCELERATE
13.32479,5.960845,9.000473,4.766166,4.447873,15.36762,0.2791615,41.83451,25.50478,,LEFT_ACCELERATE
12.60599,5.76743,-1,4.693689,4.538012,15.10394,0.2791616,43.27306,25.60302,,LEFT_ACCELERATE
12.8042,5.7908,10.94782,4.648835,4.56744,14.69718,0.2791795,44.69062,25.70224,,LEFT_ACCELERATE
13.96191,6.135072,7.957667,4.716775,4.484873,14.07949,0.2792045,46.03627,25.802,,LEFT_ACCELERATE
15.95217,6.844568,6.246697,4.962593,4.288888,13.23487,0.2792168,47.22707,25.90047,,LEFT_ACCELERATE
18.08471,7.749193,5.08234,5.401498,3.950472,12.13868,0.279206,48.28966,26.00349,,LEFT_ACCELERATE
19.3453,8.468964,4.324816,5.875627,3.517779,10.97347,0.2791888,49.15157,26.10104,,LEFT_ACCELERATE
19.39919,8.757273,3.878414,6.281318,3.047658,9.718249,0.2791747,49.96614,26.20156,,LEFT_ACCELERATE
18.18092,8.579224,3.826641,6.514476,2.713068,8.480887,0.2791654,50.78113,26.30105,,LEFT_ACCELERATE
17.71044,8.46335,3.864605,6.659988,2.545995,7.189389,0.2791606,51.61923,26.40446,,LEFT_ACCELERATE
17.66255,8.358597,3.949574,6.743772,2.453436,5.894739,0.2791649,52.36056,26.50466,,LEFT_ACCELERATE
16.39004,7.967738,4.621723,6.735363,2.503593,4.659052,0.2791617,53.06285,26.60009,,ACCELERATE
15.18758,7.498744,5.993795,6.61015,2.719372,3.363284,0.2791606,53.81134,26.70055,,LEFT_ACCELERATE
15.56274,7.21697,6.797659,6.387342,2.967345,2.021408,0.2791652,54.4978,26.80186,,LEFT_ACCELERATE
17.82005,7.093728,6.614025,6.178411,3.141278,0.5975666,0.2791743,55.03572,26.90423,,LEFT_ACCELERATE
18.57992,6.809479,7.042059,6.019478,3.35645,-0.8214642,0.279168,55.47026,27.00389,,LEFT_ACCELERATE
19.4864,6.499976,7.392222,5.78817,3.636204,-2.230169,0.2791647,55.86763,27.10219,,LEFT_ACCELERATE
-1,6.382179,7.180229,5.529528,3.871391,-3.708566,0.2791653,56.17619,27.20366,,LEFT_ACCELERATE
-1,6.120698,7.528583,5.290392,4.130268,-5.147705,0.279164,56.44174,27.30192,,ACCELERATE
-1,5.779321,8.068689,5.003511,4.425293,-6.605247,0.2791615,56.72971,27.40167,,ACCELERATE
19.93639,5.413304,8.648523,4.687625,4.741713,-8.097819,0.2791605,57.03896,27.50401,,ACCELERATE
18.49609,5.047735,9.227379,4.371633,5.058036,-9.54555,0.2791599,57.34778,27.60339,,ACCELERATE
17.07438,4.683808,9.803356,4.056766,5.373102,-11.00818,0.27916,57.66558,27.70387,,ACCELERATE
16.59011,4.376681,10.03668,3.71854,5.666588,-12.46262,0.27916,57.96398,27.80358,,LEFT_ACCELERATE
18.62821,4.393364,9.30655,3.48228,5.784863,-13.90298,0.2791715,58.14594,27.9012,,LEFT_ACCELERATE
-1,4.897961,8.108611,3.458801,5.741233,-15.43748,0.2791853,58.13446,28.00451,,LEFT_ACCELERATE
-1,5.589826,7.324133,3.638456,5.59056,-16.89071,0.2791771,57.96357,28.10287,,LEFT_ACCELERATE
-1,6.081247,6.911535,3.869232,5.376879,-18.38839,0.2791668,57.74187,28.20454,,ACCELERATE
-1,6.359799,6.665199,4.061788,5.184111,-19.81673,0.279162,57.5518,28.30129,,ACCELERATE
-1,6.594303,6.433516,4.25598,4.997827,-21.34029,0.27916,57.36055,28.40438,,LEFT_ACCELERATE
-1,7.038998,6.001796,4.522286,4.791703,-22.76847,0.2791618,57.12083,28.50166,,LEFT_ACCELERATE
18.84777,7.16213,5.811639,4.809794,4.502484,-24.25885,0.2791606,56.82764,28.60364,,ACCELERATE
17.41391,7.067791,5.886979,5.003506,4.246282,-25.70475,0.2791608,56.55478,28.70242,,LEFT_ACCELERATE
16.66965,7.081043,5.884537,5.153076,4.075278,-27.16757,0.2791604,56.25024,28.80277,,LEFT_ACCELERATE
16.915,7.386831,5.490826,5.348424,3.890393,-28.55278,0.2791682,55.83442,28.90003,,LEFT_ACCELERATE
16.38692,7.459868,5.379096,5.550353,3.673478,-29.97771,0.2791674,55.29086,29.00246,,LEFT_ACCELERATE
15.11056,7.228364,5.839783,5.643412,3.55379,-31.38806,0.2791623,54.74276,29.10405,,LEFT_ACCELERATE
14.74076,7.183546,6.015289,5.697297,3.50207,-32.71158,0.2791656,54.15982,29.20123,,LEFT_ACCELERATE
14.96283,7.320047,5.752676,5.777017,3.420097,-34.00093,0.2791744,53.41972,29.30123,,LEFT_ACCELERATE
14.3296,7.189197,6.219816,5.849716,3.358716,-35.28856,0.2791683,52.55594,29.40537,,LEFT_ACCELERATE
13.5805,6.959959,7.377519,5.826298,3.407888,-36.46717,0.2791652,51.72053,29.5024,,LEFT_ACCELERATE
13.74195,6.929244,7.270617,5.779761,3.448952,-37.60395,0.2791784,50.75354,29.60279,,LEFT_ACCELERATE
14.87901,7.1858,6.107389,5.801462,3.401013,-38.56679,0.2792037,49.6559,29.70115,,LEFT_ACCELERATE
17.52054,7.817843,4.859943,5.981071,3.223533,-39.33706,0.2792155,48.35073,29.8034,,LEFT_ACCELERATE
-1,8.669496,3.912911,6.33165,2.935922,-39.84053,0.27921,46.9525,29.90373,,LEFT_ACCELERATE
-1,9.44981,3.215277,6.756931,2.547326,-40.13668,0.2791938,45.51758,30.00244,,LEFT_ACCELERATE
-1,9.853175,2.735979,7.139023,2.147321,-40.3278,0.2791756,44.05251,30.1017,,LEFT_ACCELERATE
-1,9.765773,2.514729,7.374207,1.846037,-40.51779,0.2791669,42.56235,30.20259,,ACCELERATE
-1,9.494419,2.54957,7.479501,1.718217,-40.73932,0.279161,41.10008,30.3019,,ACCELERATE
-1,9.18874,2.830452,7.482015,1.738822,-40.99213,0.2791622,39.58935,30.40475,,ACCELERATE
-1,8.880935,3.283468,7.393402,1.882427,-41.24469,0.2791598,38.16346,30.50197,,ACCELERATE
-1,8.556128,3.765179,7.211472,2.14279,-41.51362,0.2791607,36.69655,30.60209,,ACCELERATE
