 ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.736393,6.266268,4.972503,4.236366,-43.63422,0.2791599,18.964,12.50364,,ACCELERATE
-1,6.664948,6.3443,4.920075,4.288819,-43.68679,0.2791622,17.51879,12.60073,,ACCELERATE
-1,6.585035,6.431585,4.861361,4.347558,-43.74559,0.2791602,16.00909,12.70216,,ACCELERATE
-1,6.503711,6.520423,4.801469,4.407463,-43.80543,0.2791602,14.53791,12.80101,,ACCELERATE
-1,6.428466,6.601308,4.738247,4.470016,-43.86784,0.2791601,13.01801,12.90314,,LEFT_ACCELERATE
-1,6.618394,6.391056,4.71442,4.485837,-43.88457,0.2791596,11.55637,13.00131,,LEFT_ACCELERATE
-1,6.685667,6.324822,4.731236,4.468769,-43.86817,0.2791602,10.03516,13.10344,,ACCELERATE
-1,6.700833,6.30962,4.742039,4.457965,-43.85771,0.2791605,8.547145,13.20334,,ACCELERATE
-1,6.709866,6.300547,4.748711,4.451293,-43.85114,0.2791594,7.037254,13.30471,,ACCELERATE
-1,6.715086,6.29531,4.752567,4.447437,-43.84736,0.2791598,5.583116,13.40234,,ACCELERATE
-1,6.718063,6.292314,4.754757,4.445248,-43.84521,0.2791602,4.075789,13.50353,,ACCELERATE
-1,6.719373,6.291007,4.755711,4.444294,-43.84429,0.2791585,2.635339,13.60024,,ACCELERATE
-1,6.719674,6.290705,4.755917,4.444088,-43.8441,0.2791601,1.108042,13.70277,,ACCELERATE
-1,6.719261,6.291115,4.755597,4.444408,-43.84443,0.2791605,-0.3500589,13.80066,,ACCELERATE
-1,6.718376,6.292006,4.754925,4.445079,-43.84512,0.2791598,-1.832191,13.90016,,ACCELERATE
-1,6.717166,6.293229,4.754013,4.445992,-43.84603,0.2791601,-3.349235,14.00201,,ACCELERATE
-1,6.715763,6.294635,4.752956,4.447048,-43.8471,0.27916,-4.863536,14.10367,,ACCELERATE
-1,6.714243,6.296162,4.751816,4.448188,-43.84824,0.27916,-6.35208,14.2036,,ACCELERATE
-1,6.712663,6.297751,4.750626,4.449378,-43.84943,0.2791597,-7.842658,14.30367,,ACCELERATE
-1,6.711075,6.299351,4.749424,4.45058,-43.85062,0.2791601,-9.30955,14.40215,,ACCELERATE
-1,6.709432,6.301,4.748188,4.451816,-43.85186,0.27916,-10.82288,14.50374,,ACCELERATE
-1,6.707795,6.302647,4.746956,4.453048,-43.8531,0.2791599,-12.33311,14.60513,,ACCELERATE
-1,6.706217,6.304235,4.745766,4.454238,-43.85429,0.27916,-13.77738,14.70209,,ACCELERATE
-1,6.704595,6.305868,4.744537,4.455467,-43.85551,0.2791597,-15.29637,14.80407,,ACCELERATE
-1,6.703066,6.307407,4.743381,4.456622,-43.85667,0.27916,-16.74995,14.90166,,ACCELERATE
-1,6.701512,6.30897,4.742203,4.457801,-43.85784,0.2791598,-18.25451,15.00267,,ACCELERATE
19.22454,6.821778,6.170205,4.76088,4.441463,-43.8372,0.2791603,-19.74764,15.10294,,LEFT_ACCELERATE
19.75489,7.35314,5.650013,4.915345,4.33217,-43.70013,0.2791704,-21.21141,15.20181,,LEFT_ACCELERATE
19.81202,7.817291,5.168652,5.221714,4.09445,-43.4273,0.2791696,-22.66762,15.30136,,LEFT_ACCELERATE
18.77347,7.889452,4.985707,5.485877,3.799478,-43.11773,0.2791646,-24.1302,15.40174,,LEFT_ACCELERATE
18.6293,8.174222,4.626761,5.758067,3.530922,-42.74215,0.2791658,-25.58024,15.5024,,LEFT_ACCELERATE
18.41587,8.440992,4.261002,6.03732,3.237931,-42.25728,0.2791672,-26.98119,15.60199,,LEFT_ACCELERATE
17.13327,8.267075,4.272094,6.222579,2.994925,-41.75191,0.279163,-28.37862,15.70176,,ACCELERATE
16.08374,8.064984,4.463147,6.318477,2.882741,-41.24298,0.2791599,-29.77755,15.80172,,LEFT_ACCELERATE
15.99609,8.126859,4.344869,6.403076,2.796759,-40.62545,0.2791708,-31.1517,15.90303,,LEFT_ACCELERATE
16.85056,8.51646,3.834981,6.571732,2.638884,-39.83423,0.2791965,-32.416,16.00347,,LEFT_ACCELERATE
18.6318,9.262786,3.108142,6.897738,2.37819,-38.86131,0.2792143,-33.48895,16.10114,,LEFT_ACCELERATE
-1,10.13479,2.384716,7.376894,1.969204,-37.6572,0.2792042,-34.41313,16.20349,,LEFT_ACCELERATE
-1,10.71321,1.794623,7.84315,1.50758,-36.36809,0.2791871,-35.16241,16.3038,,LEFT_ACCELERATE
-1,10.83547,1.340378,8.200115,1.074007,-35.06905,0.2791729,-35.82865,16.40185,,LEFT_ACCELERATE
-1,10.51204,1.133684,8.387801,0.8238785,-33.77175,0.2791655,-36.51307,16.50035,,RIGHT_ACCELERATE
18.92622,9.829144,1.309312,8.420725,0.8081825,-32.44396,0.2791677,-37.29478,16.60389,,RIGHT_ACCELERATE
16.71385,9.117014,2.098498,8.295612,1.05775,-31.24038,0.2791629,-38.11115,16.70156,,ACCELERATE
15.61011,8.52137,3.486093,8.022551,1.459146,-30.02718,0.2791601,-38.93422,16.79999,,LEFT_ACCELERATE
16.06656,8.106593,4.803364,7.635116,1.883026,-28.71365,0.2791696,-39.69743,16.90214,,LEFT_ACCELERATE
19.24418,7.946975,4.828614,7.247446,2.175475,-27.34189,0.2791922,-40.26753,17.00216,,LEFT_ACCELERATE
-1,8.039509,4.474561,6.988989,2.348712,-25.88872,0.2791904,-40.62666,17.10295,,LEFT_ACCELERATE
-1,8.142841,4.374487,6.834228,2.483203,-24.43753,0.2791772,-40.84071,17.20153,,LEFT_ACCELERATE
-1,7.995883,4.613174,6.67588,2.668849,-22.93838,0.2791669,-41.03403,17.30303,,ACCELERATE
-1,7.72708,5.001286,6.459495,2.892032,-21.44466,0.2791619,-41.25415,17.4044,,ACCELERATE
-1,7.450711,5.400941,6.230231,3.121859,-20.03133,0.2791615,-41.48005,17.50049,,ACCELERATE
-1,7.148353,5.838634,5.978521,3.373943,-18.55284,0.2791613,-41.72812,17.60114,,ACCELERATE
