ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
16.25512,3.526114,8.432482,3.335221,6.056525,17.34708,0.2791403,10.04789,4.10395,ACCELERATE
15.51573,3.276846,8.719403,3.088297,6.292276,17.57976,0.2791783,11.19365,4.202096,LEFT_ACCELERATE
-1,3.150628,8.515667,2.866347,6.423628,17.76438,0.2791587,12.43962,4.30336,LEFT_ACCELERATE
-1,3.15992,8.200322,2.769035,6.460227,17.84076,0.2791693,13.73116,4.4038,LEFT_ACCELERATE
-1,3.110467,8.222237,2.712982,6.511104,17.89644,0.2791618,15.02946,4.501498,ACCELERATE
-1,3.026726,8.315364,2.640276,6.583941,17.96988,0.2791614,16.38889,4.601069,ACCELERATE
-1,2.929987,8.422742,2.556161,6.66817,18.05457,0.2791601,17.77776,4.700462,ACCELERATE
-1,2.819732,8.544738,2.460134,6.764268,18.14987,0.2791591,19.23758,4.802855,ACCELERATE
-1,2.705749,8.670647,2.360771,6.863669,18.24894,0.2791597,20.69462,4.903322,ACCELERATE
-1,2.616177,8.707168,2.264715,6.95217,18.34151,0.2791581,22.16468,5.003212,LEFT_ACCELERATE
-1,2.669515,8.437125,2.239932,6.960817,18.3588,0.2791607,23.66289,5.103934,LEFT_ACCELERATE
-1,2.697939,8.385077,2.254978,6.945234,18.34451,0.279161,25.12123,5.201851,ACCELERATE
-1,2.706256,8.376892,2.262012,6.938205,18.33801,0.2791609,26.62746,5.302974,ACCELERATE
19.69469,2.70711,8.37639,2.262864,6.937358,18.33731,0.279161,28.13033,5.40387,ACCELERATE
18.2307,2.703475,8.380272,2.259908,6.940317,18.34037,0.2791604,29.61626,5.503627,ACCELERATE
16.74073,2.696807,8.387121,2.254381,6.945847,18.34598,0.27916,31.11957,5.604553,ACCELERATE
15.30127,2.688475,8.401058,2.247439,6.95279,18.35293,0.2791592,32.56109,5.701329,ACCELERATE
13.78696,2.678389,8.496046,2.239014,6.961215,18.36135,0.2791603,34.07344,5.802861,ACCELERATE
12.35942,2.668045,8.747137,2.230364,6.969865,18.37014,0.2791612,35.52637,5.900405,LEFT_ACCELERATE
11.62903,2.692028,8.907679,2.246706,6.954928,18.35035,0.2791604,37.03188,6.001524,LEFT_ACCELERATE
12.17855,2.843807,8.610003,2.34138,6.868415,18.20848,0.2791677,38.50135,6.100781,LEFT_ACCELERATE
11.59227,2.940423,8.712863,2.455491,6.744482,17.97724,0.279163,39.97595,6.201015,ACCELERATE
10.2732,2.886846,9.355896,2.486495,6.712565,17.74597,0.2791627,41.46132,6.301944,LEFT_ACCELERATE
9.958587,2.859448,9.575846,2.48472,6.726895,17.45558,0.2791641,42.94553,6.403563,LEFT_ACCELERATE
10.75244,2.992032,9.006375,2.534843,6.662476,17.02443,0.27918,44.33038,6.501151,LEFT_ACCELERATE
11.10862,3.159926,8.721107,2.665091,6.536526,16.42463,0.2791749,45.71285,6.602455,LEFT_ACCELERATE
11.11711,3.277972,8.648764,2.778383,6.418724,15.74731,0.2791734,47.04822,6.703069,LEFT_ACCELERATE
12.16343,3.552336,8.010487,2.947643,6.264918,14.93246,0.2791831,48.29188,6.803122,LEFT_ACCELERATE
12.65347,3.83169,7.649431,3.17186,6.050606,13.98158,0.2791777,49.45344,6.904029,LEFT_ACCELERATE
11.81593,3.875725,7.944456,3.315086,5.881814,13.01614,0.2791668,50.56562,7.002927,ACCELERATE
10.46583,3.740083,8.939441,3.335168,5.890475,12.08706,0.2791615,51.6735,7.100011,LEFT_ACCELERATE
9.411175,3.534665,10.32364,3.244847,6.049221,11.10293,0.2791597,52.84067,7.20253,LEFT_ACCELERATE
9.19925,3.401758,10.58123,3.121854,6.171288,10.08356,0.2791668,53.88853,7.300794,LEFT_ACCELERATE
8.312947,3.175827,12.3947,2.990877,6.393391,8.980019,0.2791627,54.90855,7.401703,LEFT_ACCELERATE
7.221439,2.84766,15.3901,2.746968,6.764197,7.847523,0.2791625,55.93319,7.504257,LEFT_ACCELERATE
6.974504,2.601904,14.24191,2.483198,6.993943,6.683738,0.2791724,56.83501,7.603265,LEFT_ACCELERATE
7.375168,2.462261,12.33216,2.293948,7.067391,5.389043,0.2791833,57.59214,7.704214,LEFT_ACCELERATE
7.308693,2.341377,11.95579,2.169338,7.179519,4.051171,0.2791768,58.20932,7.803231,LEFT_ACCELERATE
7.679371,2.264181,11.22784,2.065644,7.240355,2.668533,0.2791792,58.72128,7.902376,LEFT_ACCELERATE
9.691419,2.313147,10.12597,2.038994,7.186054,1.209062,0.2791831,59.05882,8.003193,LEFT_ACCELERATE
11.93983,2.372673,9.697721,2.076654,7.141722,-0.2356657,0.2791773,59.26189,8.101219,LEFT_ACCELERATE
11.80974,2.301644,9.825451,2.063171,7.195368,-1.706727,0.2791647,59.45022,8.200809,ACCELERATE
11.07619,2.115424,10.05585,1.938087,7.375527,-3.224395,0.279161,59.66931,8.303766,LEFT_ACCELERATE
13.67497,1.977704,9.861198,1.789074,7.489376,-4.686042,0.2791596,59.83048,8.402528,LEFT_ACCELERATE
13.49813,1.831326,9.97014,1.647759,7.620553,-6.194001,0.2791605,59.96959,8.504202,ACCELERATE
12.25403,1.664743,10.16761,1.498041,7.770473,-7.653206,0.2791599,60.11906,8.602681,ACCELERATE
11.89131,1.495948,10.29066,1.33808,7.920013,-9.138351,0.2791596,60.27391,8.702933,LEFT_ACCELERATE
18.01434,1.454347,9.899138,1.250572,7.961043,-10.59884,0.2791632,60.35018,8.801228,LEFT_ACCELERATE
-1,1.60506,9.320102,1.311998,7.891211,-12.08391,0.2791687,60.283,8.901151,LEFT_ACCELERATE
-1,1.778667,9.066111,1.434445,7.775341,-13.5705,0.2791643,60.16213,9.001298,ACCELERATE
-1,1.914678,8.938686,1.544261,7.665481,-15.0985,0.2791618,60.05378,9.104144,ACCELERATE
19.11165,2.029063,8.832017,1.636779,7.572862,-16.58363,0.2791609,59.96174,9.204044,ACCELERATE
17.69876,2.129908,8.737689,1.7183,7.491277,-18.01929,0.2791606,59.88076,9.300581,ACCELERATE
16.21864,2.228072,8.645636,1.797602,7.411937,-19.528,0.2791594,59.80122,9.402006,ACCELERATE
15.09051,2.349476,8.548019,1.882105,7.332235,-21.05116,0.2791589,59.71633,9.504432,LEFT_ACCELERATE
14.83213,2.587282,8.336812,2.02463,7.212842,-22.50134,0.2791599,59.57722,9.602269,LEFT_ACCELERATE
13.44789,2.726812,8.425764,2.174597,7.061821,-23.95302,0.2791606,59.42645,9.700253,ACCELERATE
11.96361,2.764884,8.727087,2.281169,6.927121,-25.45546,0.2791602,59.27676,9.80162,ACCELERATE
10.47689,2.707137,9.322084,2.309181,6.889737,-26.94433,0.2791594,59.1326,9.90204,ACCELERATE
9.476029,2.613544,9.992574,2.273766,6.933927,-28.44289,0.27916,58.96797,10.00328,LEFT_ACCELERATE
9.730203,2.634135,9.788539,2.267087,6.937275,-29.87076,0.2791715,58.69539,10.10103,LEFT_ACCELERATE
10.14638,2.733373,9.472133,2.328045,6.870203,-31.30532,0.2791732,58.25386,10.20195,LEFT_ACCELERATE
9.613425,2.750252,9.877956,2.374837,6.824771,-32.69498,0.2791684,57.74799,10.30126,LEFT_ACCELERATE
9.895962,2.823723,9.618952,2.428729,6.775045,-34.06895,0.2791739,57.134,10.40246,LEFT_ACCELERATE
11.2319,3.089726,8.691767,2.56412,6.639808,-35.35308,0.2791912,56.33905,10.50413,LEFT_ACCELERATE
12.00084,3.369091,8.198302,2.786756,6.439605,-36.51284,0.2791797,55.41211,10.60398,LEFT_ACCELERATE
11.59873,3.509575,8.290626,2.951411,6.246491,-37.62351,0.2791705,54.43536,10.70331,LEFT_ACCELERATE
11.86808,3.655334,8.087996,3.090043,6.113873,-38.6797,0.2791703,53.40168,10.80264,LEFT_ACCELERATE
11.97262,3.806238,7.973425,3.236265,5.960427,-39.66888,0.279169,52.25694,10.90429,LEFT_ACCELERATE
10.85316,3.727883,8.65859,3.291275,5.919211,-40.62288,0.2791637,51.12032,11.00393,ACCELERATE
9.4489,3.50355,10.18872,3.224208,6.074784,-41.60293,0.2791609,49.99042,11.10435,LEFT_ACCELERATE
8.615933,3.261408,11.52421,3.058777,6.308744,-42.53956,0.2791605,48.87516,11.20217,LEFT_ACCELERATE
8.715301,3.111117,11.02491,2.878454,6.451212,-43.38852,0.2791758,47.65876,11.30195,LEFT_ACCELERATE
9.684996,3.109234,9.80929,2.796213,6.454749,-44.05493,0.2791896,46.34831,11.40092,LEFT_ACCELERATE
10.48529,3.155557,9.313091,2.792557,6.433735,-44.57296,0.2791834,44.94907,11.50127,LEFT_ACCELERATE
13.65844,3.326617,8.470198,2.858241,6.342713,-44.93324,0.2791948,43.48004,11.60307,LEFT_ACCELERATE
-1,3.744969,7.476207,3.062312,6.160571,-45.05561,0.2792022,42.02819,11.70123,LEFT_ACCELERATE
-1,4.297846,6.748158,3.404716,5.876576,-44.97686,0.2791883,40.48959,11.80489,LEFT_ACCELERATE
-1,4.682839,6.336294,3.717877,5.558095,-44.81439,0.2791738,39.05638,11.90177,LEFT_ACCELERATE
-1,4.902402,6.127851,3.941475,5.279335,-44.65488,0.2791651,37.55577,12.00312,RIGHT_ACCELERATE
-1,4.892985,6.153733,4.034479,5.166408,-44.56635,0.279167,36.07313,12.10293,RIGHT_ACCELERATE
-1,4.779236,6.298822,4.026452,5.175185,-44.57589,0.2791643,34.61569,12.20082,ACCELERATE
-1,4.745291,6.334519,3.999692,5.202062,-44.60227,0.2791607,33.11561,12.30155,ACCELERATE
-1,4.711837,6.368888,3.971563,5.230195,-44.63039,0.279161,31.57874,12.40474,ACCELERATE
-1,4.701273,6.371727,3.94676,5.254075,-44.65387,0.2791585,30.10163,12.50392,LEFT_ACCELERATE
-1,4.636805,6.456274,3.926259,5.276976,-44.67838,0.2791609,28.62225,12.60328,RIGHT_ACCELERATE
-1,4.402585,6.792635,3.833706,5.3887,-44.78157,0.2791619,27.16551,12.70137,RIGHT_ACCELERATE
-1,4.246301,6.973366,3.705521,5.519099,-44.91029,0.2791602,25.6688,12.80223,ACCELERATE
-1,4.107099,7.126617,3.583865,5.640704,-45.0305,0.2791594,24.19623,12.90142,ACCELERATE
-1,3.971959,7.275289,3.465723,5.758778,-45.1473,0.27916,22.71305,13.0013,ACCELERATE
-1,3.839267,7.421314,3.349789,5.874662,-45.26315,0.2791599,21.2044,13.10288,ACCELERATE
-1,3.710613,7.562933,3.23743,5.986986,-45.37455,0.2791589,19.72892,13.20222,ACCELERATE
-1,3.581275,7.705332,3.124505,6.099885,-45.48727,0.2791598,18.21837,13.30391,ACCELERATE
-1,3.458234,7.840806,3.017097,6.207271,-45.59469,0.2791599,16.76722,13.4016,ACCELERATE
-1,3.332021,7.97979,2.906933,6.317417,-45.70435,0.2791597,15.27801,13.50185,ACCELERATE
-1,3.208791,8.115485,2.799383,6.424951,-45.81218,0.2791609,13.80805,13.6008,ACCELERATE
-1,3.08547,8.251286,2.691761,6.532558,-45.92163,0.2791595,12.31199,13.7015,ACCELERATE
-1,2.983211,8.319797,2.586397,6.631846,-46.02164,0.2791597,10.84391,13.8003,LEFT_ACCELERATE
-1,2.985407,8.187139,2.536515,6.668118,-46.06547,0.2791597,9.345918,13.90093,ACCELERATE
-1,2.948753,8.222795,2.504307,6.70013,-46.09818,0.2791606,7.867187,14.00023,ACCELERATE
-1,2.905179,8.268373,2.467366,6.737082,-46.13559,0.279159,6.378552,14.10021,ACCELERATE
-1,2.855225,8.32062,2.425009,6.779452,-46.17782,0.2791599,4.825249,14.20453,ACCELERATE
-1,2.805403,8.372645,2.382728,6.821741,-46.22016,0.2791595,3.341527,14.30418,ACCELERATE
-1,2.75515,8.425068,2.340059,6.864411,-46.26261,0.2791604,1.898045,14.40113,ACCELERATE
-1,2.70341,8.479005,2.296116,6.908356,-46.30689,0.2791603,0.421602,14.50029,ACCELERATE
-1,2.648108,8.536633,2.249137,6.955332,-46.35358,0.2791597,-1.114889,14.60349,ACCELERATE
-1,2.593993,8.593004,2.203162,7.001305,-46.39983,0.2791594,-2.623486,14.70482,ACCELERATE
-1,2.556671,8.599449,2.161058,7.041556,-46.43998,0.2791595,-4.100236,14.80401,LEFT_ACCELERATE
-1,2.673597,8.291531,2.186753,7.016243,-46.41003,0.2791607,-5.575014,14.90311,LEFT_ACCELERATE
-1,2.803677,8.1214,2.271098,6.936143,-46.32742,0.2791608,-7.050396,15.00232,ACCELERATE
-1,2.898444,8.031449,2.347826,6.859428,-46.25132,0.27916,-8.522476,15.10128,ACCELERATE
-1,2.970716,7.978477,2.415356,6.790046,-46.18435,0.2791595,-10.00401,15.20085,RIGHT_ACCELERATE
-1,2.883342,8.216211,2.417869,6.782775,-46.18495,0.2791647,-11.48273,15.30019,RIGHT_ACCELERATE
-1,2.792823,8.359854,2.36227,6.840573,-46.24064,0.2791606,-13.00883,15.40273,ACCELERATE
18.6877,2.733953,8.42076,2.312496,6.890351,-46.29007,0.2791609,-14.4846,15.50186,ACCELERATE
17.2084,2.680997,8.475109,2.267563,6.935262,-46.33481,0.27916,-15.94684,15.60007,ACCELERATE
15.70856,2.630598,8.526886,2.224829,6.97798,-46.37748,0.2791595,-17.43657,15.70013,ACCELERATE
14.18461,2.581671,8.597056,2.18337,7.019425,-46.41871,0.2791598,-18.94701,15.80157,ACCELERATE
12.6746,2.534712,8.801729,2.143599,7.059187,-46.45847,0.2791578,-20.45276,15.90269,ACCELERATE
11.86435,2.545243,8.947309,2.123749,7.07626,-46.47477,0.2791609,-21.94137,16.00266,LEFT_ACCELERATE
10.99326,2.566061,9.193457,2.158416,7.039549,-46.43284,0.2791607,-23.41786,16.10184,ACCELERATE
9.545226,2.472502,9.947168,2.145533,7.060953,-46.3903,0.2791592,-24.90235,16.20155,ACCELERATE
8.336989,2.318568,11.0463,2.061262,7.180284,-46.34018,0.2791605,-26.40832,16.30272,LEFT_ACCELERATE
8.056444,2.226796,11.40187,1.976749,7.265831,-46.20166,0.2791639,-27.88744,16.40255,LEFT_ACCELERATE
7.065188,2.074255,13.81334,1.880029,7.411837,-45.99801,0.279163,-29.35328,16.50192,LEFT_ACCELERATE
6.286259,1.874416,-1,1.718845,7.60385,-45.75113,0.2791634,-30.84147,16.60324,LEFT_ACCELERATE
6.440028,1.777981,-1,1.602124,7.67011,-45.37973,0.2791786,-32.2406,16.70062,LEFT_ACCELERATE
7.78743,1.868863,11.5199,1.603479,7.602155,-44.78463,0.2792033,-33.61494,16.80152,LEFT_ACCELERATE
10.55534,2.232652,9.414675,1.798892,7.440577,-43.92778,0.2792174,-34.86867,16.90397,LEFT_ACCELERATE
13.59567,2.840534,8.170675,2.174458,7.218157,-42.91204,0.2792088,-35.88689,17.00105,LEFT_ACCELERATE
15.83757,3.569308,7.33121,2.665905,6.850558,-41.72933,0.2791942,-36.77657,17.10074,LEFT_ACCELERATE
15.21154,3.976079,7.075026,3.089347,6.288163,-40.42913,0.2791691,-37.68388,17.2073,RIGHT_ACCELERATE
12.95677,3.919975,7.544401,3.253369,5.966935,-39.33658,0.2791639,-38.57048,17.30184,ACCELERATE
11.47115,3.802941,8.232104,3.301597,5.89637,-38.19115,0.2791614,-39.5403,17.4026,ACCELERATE
10.15022,3.599309,9.312436,3.246501,5.999951,-37.05595,0.2791599,-40.50534,17.50264,LEFT_ACCELERATE
9.782737,3.454403,9.71069,3.134411,6.132962,-35.88077,0.2791638,-41.40832,17.60224,LEFT_ACCELERATE
10.5536,3.450751,9.053372,3.069039,6.158693,-34.59486,0.2791867,-42.17381,17.70296,LEFT_ACCELERATE
11.95306,3.593214,8.340245,3.108932,6.09212,-33.22016,0.2791851,-42.74632,17.8032,LEFT_ACCELERATE
12.63312,3.657324,8.229095,3.182139,6.017995,-31.84138,0.2791737,-43.18744,17.90047,LEFT_ACCELERATE
11.682,3.5458,8.796823,3.187397,6.058293,-30.39668,0.2791647,-43.63409,18.00201,ACCELERATE
10.47623,3.319775,9.506588,3.072691,6.249697,-28.99921,0.2791604,-44.08945,18.1007,LEFT_ACCELERATE
10.66639,3.112701,9.605753,2.891349,6.447494,-27.56367,0.2791605,-44.50758,18.20113,LEFT_ACCELERATE
10.011,2.846636,9.962555,2.697015,6.726431,-26.1193,0.2791625,-44.87406,18.30118,ACCELERATE
9.060282,2.499964,10.38038,2.421681,7.076165,-24.67706,0.2791598,-45.24257,18.40113,LEFT_ACCELERATE
10.68508,2.248403,10.05569,2.118008,7.261166,-23.20997,0.2791651,-45.52974,18.50161,LEFT_ACCELERATE
15.90331,2.155295,9.587873,1.939088,7.329119,-21.69358,0.2791708,-45.67761,18.60401,LEFT_ACCELERATE
16.91415,2.057101,9.606505,1.83461,7.418699,-20.23262,0.279164,-45.78001,18.70235,ACCELERATE
15.67615,1.917738,9.768825,1.710533,7.542971,-18.72935,0.279161,-45.90383,18.80362,ACCELERATE
16.53237,1.807088,9.743603,1.58944,7.644265,-17.24955,0.2791601,-46.01849,18.90328,LEFT_ACCELERATE
19.78046,1.847814,9.328509,1.561372,7.641146,-15.80748,0.2791651,-46.03714,19.0002,LEFT_ACCELERATE
19.54285,1.917385,9.158991,1.599601,7.600475,-14.27375,0.2791627,-45.99911,19.10321,ACCELERATE
18.1601,1.947476,9.12906,1.624779,7.5753,-12.80816,0.2791615,-45.97466,19.20162,ACCELERATE
16.7077,1.964563,9.112781,1.639238,7.560848,-11.31135,0.2791602,-45.96055,19.30211,ACCELERATE
15.27202,1.97288,9.104987,1.646307,7.553782,-9.844155,0.279162,-45.95363,19.40062,ACCELERATE
14.08985,1.992636,9.063511,1.653788,7.54628,-8.305846,0.2791603,-45.94482,19.5039,LEFT_ACCELERATE
14.44723,2.149808,8.768015,1.726973,7.485365,-6.851634,0.2791623,-45.86975,19.60172,LEFT_ACCELERATE
13.46644,2.338626,8.734174,1.854325,7.364884,-5.348778,0.2791611,-45.74489,19.70297,ACCELERATE
12.04749,2.419647,8.950229,1.964922,7.2505,-3.876536,0.2791613,-45.6305,19.8021,LEFT_ACCELERATE
11.26555,2.479903,9.112455,2.049519,7.152121,-2.38425,0.2791605,-45.49574,19.90272,LEFT_ACCELERATE
10.29881,2.49717,9.494104,2.111687,7.086044,-0.8840864,0.27916,-45.30736,20.00424,ACCELERATE
9.304483,2.437815,10.12672,2.106693,7.096862,0.5659216,0.27916,-45.11151,20.10248,LEFT_ACCELERATE
9.544498,2.470894,9.93896,2.117665,7.086378,2.052556,0.2791706,-44.79952,20.20462,LEFT_ACCELERATE
10.09916,2.59409,9.540965,2.191872,7.005451,3.40166,0.2791754,-44.35781,20.30008,LEFT_ACCELERATE
9.650501,2.649614,9.848377,2.267864,6.92948,4.80954,0.2791682,-43.80929,20.40155,LEFT_ACCELERATE
9.939679,2.741307,9.598002,2.339792,6.859996,6.173851,0.279174,-43.17001,20.50285,LEFT_ACCELERATE
10.80554,2.957092,8.985724,2.471821,6.728381,7.424473,0.2791784,-42.3933,20.60188,LEFT_ACCELERATE
10.53517,3.069571,9.096416,2.613688,6.585953,8.640155,0.2791701,-41.5188,20.70246,LEFT_ACCELERATE
9.25349,2.981805,10.31918,2.643709,6.581077,9.825704,0.279164,-40.67138,20.80031,ACCELERATE
8.166684,2.80213,12.38839,2.553979,6.733064,11.05286,0.2791596,-39.80045,20.90135,LEFT_ACCELERATE
8.023113,2.679538,12.33634,2.440963,6.850166,12.22269,0.2791684,-38.84304,21.00299,LEFT_ACCELERATE
8.885435,2.709554,10.6169,2.393485,6.829149,13.21313,0.2791944,-37.78681,21.10049,LEFT_ACCELERATE
11.19159,2.988285,8.867302,2.511417,6.697146,14.02639,0.2792137,-36.53827,21.20097,LEFT_ACCELERATE
14.44175,3.516806,7.667708,2.804741,6.47797,14.59964,0.2792079,-35.14542,21.30258,LEFT_ACCELERATE
18.32831,4.106779,6.92829,3.200957,6.156128,14.96491,0.2791915,-33.71986,21.40165,LEFT_ACCELERATE
19.61211,4.444143,6.639068,3.552216,5.734027,15.2635,0.2791691,-32.24475,21.50277,RIGHT_ACCELERATE
15.2217,4.284607,7.214044,3.676114,5.521503,15.67158,0.2791703,-30.793,21.60418,RIGHT_ACCELERATE
12.8577,4.035134,8.054442,3.629656,5.611761,16.15067,0.2791632,-29.44239,21.70043,ACCELERATE
11.69425,3.759541,8.807478,3.482967,5.835447,16.66058,0.2791609,-28.02177,21.80177,LEFT_ACCELERATE
12.7434,3.576988,8.777042,3.292681,6.013451,17.07878,0.2791649,-26.61049,21.90071,LEFT_ACCELERATE
19.75249,3.558258,8.129919,3.183289,6.057894,17.32642,0.279185,-25.1356,22.00137,LEFT_ACCELERATE
-1,3.684924,7.596714,3.183051,6.028696,17.38979,0.2791797,-23.66708,22.10023,LEFT_ACCELERATE
-1,3.776716,7.382135,3.223884,5.983072,17.37804,0.2791676,-22.12404,22.20386,ACCELERATE
-1,3.77318,7.385971,3.220945,5.986023,17.3823,0.2791644,-20.6684,22.30159,ACCELERATE
-1,3.712595,7.485948,3.193326,6.018458,17.41496,0.2791621,-19.19755,22.40038,RIGHT_ACCELERATE
-1,3.58649,7.668846,3.112336,6.106748,17.49783,0.2791611,-17.6946,22.50145,ACCELERATE
-1,3.4818,7.783684,3.021874,6.197332,17.58785,0.2791604,-16.18139,22.60323,ACCELERATE
-1,3.379417,7.895432,2.933081,6.286148,17.67637,0.2791625,-14.73601,22.70044,ACCELERATE
-1,3.269706,8.015091,2.837888,6.381351,17.77168,0.2791605,-13.20886,22.80317,ACCELERATE
-1,3.161838,8.132703,2.744274,6.474968,17.86514,0.2791604,-11.72961,22.90267,ACCELERATE
-1,3.052557,8.251823,2.649421,6.569819,17.95952,0.2791586,-10.24781,23.00235,ACCELERATE
-1,2.944929,8.369123,2.555996,6.66324,18.05302,0.2791599,-8.787567,23.10058,ACCELERATE
-1,2.832591,8.491539,2.458478,6.760753,18.15027,0.2791601,-7.274001,23.20241,ACCELERATE
-1,2.71988,8.614347,2.360635,6.858589,18.24775,0.2791612,-5.760349,23.30424,ACCELERATE
-1,2.611666,8.732245,2.266695,6.952521,18.34194,0.2791595,-4.29983,23.40249,ACCELERATE
-1,2.499797,8.850627,2.168645,7.050163,18.43912,0.27916,-2.784773,23.50441,LEFT_ACCELERATE
-1,2.428142,8.868154,2.09067,7.121874,18.51478,0.2791601,-1.300503,23.60419,ACCELERATE
-1,2.346251,8.9554,2.020023,7.192468,18.58553,0.2791598,0.1326894,23.70053,ACCELERATE
-1,2.256295,9.051846,1.942577,7.269915,18.66314,0.279161,1.676069,23.80427,ACCELERATE
-1,2.170701,9.143611,1.868886,7.343607,18.73671,0.2791589,3.121583,23.90143,ACCELERATE
-1,2.103792,9.159474,1.799231,7.408808,18.80409,0.2791603,4.622158,24.00228,LEFT_ACCELERATE
-1,2.039087,9.224342,1.743152,7.464633,18.8604,0.2791602,6.111654,24.10235,ACCELERATE
-1,1.973032,9.294089,1.686676,7.521106,18.91718,0.2791593,7.571508,24.20043,ACCELERATE
-1,1.903539,9.367524,1.627274,7.580511,18.97656,0.2791608,9.069302,24.30106,ACCELERATE
-1,1.833595,9.441407,1.567479,7.640305,19.03634,0.2791603,10.55825,24.40111,ACCELERATE
-1,1.763863,9.503885,1.505968,7.701099,19.09693,0.2791608,12.08913,24.50397,LEFT_ACCELERATE
-1,1.761782,9.375281,1.481046,7.720064,19.11922,0.2791607,13.55103,24.60214,ACCELERATE
-1,1.747441,9.387578,1.468562,7.732483,19.13212,0.279161,15.01648,24.70053,ACCELERATE
-1,1.727706,9.407818,1.451997,7.749052,19.14883,0.2791607,16.54701,24.8033,ACCELERATE
